,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
9909,40.25,2019.0,7.0,18.0,21.0,115.25,26.48,976.25,14.57,87.77,0.12,180.07,27.93,60.52,17.48,2.2,1.58,0.78,28.6,52.98
9910,40.75,2019.0,7.0,18.0,22.0,130.25,26.33,977.03,14.47,90.35,0.4,79.92,94.42,57.2,18.68,2.35,2.3,0.88,29.27,105.32
9911,42.75,2019.0,7.0,18.0,23.0,155.25,25.92,977.25,11.0,91.28,0.35,103.88,146.8,61.8,15.62,3.25,2.53,1.23,27.98,150.58
9912,55.25,2019.0,7.0,19.0,0.0,185.75,25.8,976.9,9.82,92.08,0.3,108.95,145.62,55.9,12.72,2.92,2.28,1.23,29.12,146.62
9913,64.0,2019.0,7.0,19.0,1.0,189.75,25.85,976.62,9.0,92.75,0.65,105.12,106.25,53.75,9.8,2.035,1.75,1.17,29.83,113.1
9914,51.5,2019.0,7.0,19.0,2.0,167.75,25.7,976.53,6.45,93.22,0.2,131.88,63.5,42.6,9.2,1.15,1.1,0.95,32.1,72.3
9915,47.75,2019.0,7.0,19.0,3.0,134.25,25.27,976.42,6.1,97.05,0.12,215.35,72.6,32.85,10.65,2.38,1.12,0.85,29.15,74.65
9916,43.5,2019.0,7.0,19.0,4.0,119.75,25.15,976.48,4.33,97.72,0.2,203.7,97.55,37.32,15.38,3.12,1.2,0.98,28.33,97.45
9917,53.0,2019.0,7.0,19.0,5.0,129.75,25.27,976.97,8.53,97.98,0.23,83.33,115.5,41.62,14.77,3.62,1.33,1.15,28.1,114.47
9918,66.75,2019.0,7.0,19.0,6.0,146.75,26.5,977.58,68.88,92.28,0.4,79.55,68.17,54.9,16.75,5.6,1.38,1.0,30.75,82.82
9919,98.0,2019.0,7.0,19.0,7.0,189.25,28.4,978.03,181.1,81.32,1.02,106.42,21.85,64.75,13.65,10.38,1.1,0.83,30.12,50.3
9920,114.5,2019.0,7.0,19.0,8.0,202.75,29.9,978.2,365.65,72.53,1.6,100.5,15.3,47.52,10.05,18.4,0.93,0.7,31.52,35.8
9921,82.0,2019.0,7.0,19.0,9.0,161.75,31.92,978.33,568.75,60.8,1.43,109.53,9.22,33.8,8.03,30.85,0.62,0.5,31.85,23.5
9922,50.5,2019.0,7.0,19.0,10.0,111.25,33.2,978.58,603.95,56.22,1.25,95.88,7.62,25.25,10.25,43.47,0.53,0.43,31.68,17.65
9923,42.75,2019.0,7.0,19.0,11.0,101.75,34.5,978.38,657.03,51.8,0.93,96.17,6.28,23.75,13.48,54.48,0.55,0.4,33.23,15.75
9924,34.25,2019.0,7.0,19.0,12.0,88.75,34.83,977.9,507.25,49.95,0.57,148.27,5.12,20.7,15.57,56.73,0.5,0.47,30.18,13.18
9925,41.25,2019.0,7.0,19.0,13.0,94.5,35.95,977.12,719.52,47.65,0.32,123.47,4.83,23.93,18.48,68.4,0.62,0.4,31.88,14.7
9926,48.0,2019.0,7.0,19.0,14.0,115.0,35.22,976.4,429.2,49.05,1.27,95.0,5.28,29.83,14.0,96.93,0.6,0.43,33.8,18.15
9927,41.25,2019.0,7.0,19.0,15.0,119.75,36.25,975.25,334.88,45.78,0.65,138.03,4.93,25.55,11.82,119.62,0.57,0.38,33.5,15.65
9928,47.75,2019.0,7.0,19.0,16.0,127.75,36.02,974.6,346.2,46.42,0.68,202.6,4.5,24.43,8.65,149.62,0.5,0.32,35.42,14.7
9929,48.0,2019.0,7.0,19.0,17.0,140.75,34.92,974.65,154.12,52.07,0.4,111.7,4.47,28.8,10.12,107.03,0.7,0.47,38.52,16.98
9930,48.25,2019.0,7.0,19.0,18.0,151.0,33.95,975.38,57.6,54.9,0.9,82.25,5.2,47.33,9.55,73.15,0.8,0.45,39.4,27.35
9931,46.0,2019.0,7.0,19.0,19.0,147.0,32.9,975.88,16.3,60.6,0.62,80.78,8.7,83.45,10.18,23.32,1.15,0.52,37.73,49.42
9932,70.25,2019.0,7.0,19.0,20.0,178.0,31.73,976.0,13.73,69.33,0.57,327.07,8.97,68.05,16.65,36.75,1.45,0.78,36.2,41.6
9933,84.25,2019.0,7.0,19.0,21.0,197.0,31.22,976.83,15.68,75.0,0.73,156.65,16.6,73.55,15.0,56.08,1.5,0.85,35.88,50.65
9934,64.25,2019.0,7.0,19.0,22.0,177.0,31.02,977.28,15.88,80.68,1.05,99.5,14.4,55.3,20.32,0.5,1.1,0.6,32.03,39.43
9935,47.75,2019.0,7.0,19.0,23.0,137.25,30.85,977.58,13.78,81.9,1.12,109.58,19.75,49.88,17.78,0.5977778,0.9,0.47,30.52,40.55
9936,52.75,2019.0,7.0,20.0,0.0,144.5,30.3,977.55,13.43,83.6,0.82,109.35,22.1,43.28,13.1,0.69555557,0.83,0.43,31.5,39.2
9937,61.5,2019.0,7.0,20.0,1.0,152.5,29.9,977.95,13.83,86.72,0.72,93.82,36.0,40.25,9.57,0.79333335,0.9,0.4,35.7,48.77
9938,60.0,2019.0,7.0,20.0,2.0,165.25,29.8,977.82,13.97,84.97,0.65,101.75,16.6,43.5,10.4,0.89111114,0.7,0.4,38.5,34.6
9939,49.5,2019.0,7.0,20.0,3.0,136.5,29.7,977.75,16.1,83.88,0.62,95.38,14.7,36.2,10.65,0.98888886,0.65,0.4,34.58,29.18
9940,45.0,2019.0,7.0,20.0,4.0,112.25,29.45,977.68,16.6,85.75,0.65,100.6,26.92,36.45,15.1,1.0866667,0.7,0.43,32.15,39.27
9941,45.0,2019.0,7.0,20.0,5.0,117.25,29.25,977.75,20.15,88.85,0.82,93.92,30.05,30.57,12.25,1.1844444,0.75,0.4,31.35,38.85
9942,46.25,2019.0,7.0,20.0,6.0,121.25,29.55,978.12,74.7,87.4,0.8,92.35,31.42,28.85,11.8,1.2822223,0.85,0.4,31.12,38.88
9943,50.25,2019.0,7.0,20.0,7.0,122.0,31.52,978.55,203.88,75.6,0.48,95.08,16.5,29.45,16.9,1.38,0.75,0.4,29.65,27.07
9944,51.25,2019.0,7.0,20.0,8.0,122.75,33.4,978.6,364.75,66.12,0.73,110.18,12.88,29.6,12.93,1.58,0.78,0.43,30.93,24.25
9945,46.25,2019.0,7.0,20.0,9.0,122.25,34.38,979.0,531.65,56.4,1.32,95.35,9.38,26.4,8.75,2.5,0.7,0.4,37.83,19.62
9946,29.0,2019.0,7.0,20.0,10.0,107.0,34.9,978.95,642.25,50.92,1.9,81.78,7.5,14.55,7.95,5.2,0.5,0.28,46.67,11.85
9947,28.5,2019.0,7.0,20.0,11.0,85.5,35.93,978.38,640.25,48.7,1.67,95.45,6.65,14.1,9.05,7.825,0.5,0.2,42.78,10.95
9948,27.75,2019.0,7.0,20.0,12.0,88.0,35.48,977.93,575.3,50.45,1.38,128.35,11.65,95.9,12.7,10.45,0.53,0.47,38.7,58.55
9949,28.0,2019.0,7.0,20.0,13.0,95.75,27.3,977.95,35.88,85.8,1.65,310.73,9.62,64.62,13.52,15.8,0.53,0.35,29.17,40.2
9950,21.0,2019.0,7.0,20.0,14.0,71.75,27.05,977.08,265.88,92.15,0.62,205.12,14.57,45.15,13.4,19.02,0.8,0.32,34.2,33.85
9951,20.5,2019.0,7.0,20.0,15.0,44.5,29.32,976.52,158.48,83.12,0.25,243.72,11.85,41.4,15.55,4.2,0.98,0.48,34.08,29.75
9952,34.25,2019.0,7.0,20.0,16.0,73.75,29.8,976.5,130.32,80.83,0.48,206.95,12.85,49.0,13.83,4.2,1.17,0.75,38.12,34.6
9953,46.0,2019.0,7.0,20.0,17.0,95.25,29.1,975.75,53.55,82.72,0.48,201.65,8.28,36.5,10.85,3.22,0.78,0.55,39.17,24.15
9954,27.25,2019.0,7.0,20.0,18.0,71.5,28.42,976.15,28.38,83.58,0.52,274.38,8.8,55.93,10.08,2.65,1.0,0.5,39.62,34.97
9955,34.0,2019.0,7.0,20.0,19.0,77.25,28.27,976.38,10.43,88.92,0.42,137.88,33.4,72.92,10.88,0.98,1.43,0.6,41.5,63.95
9956,38.0,2019.0,7.0,20.0,20.0,108.25,28.3,976.8,7.62,87.7,0.33,255.1,45.9,79.42,13.1,3.23,1.93,0.93,37.92,77.67
9957,54.5,2019.0,7.0,20.0,21.0,147.75,28.43,977.62,8.83,88.65,0.28,78.85,66.18,78.88,13.85,101.6,2.42,1.25,37.12,93.78
9958,71.0,2019.0,7.0,20.0,22.0,183.25,28.33,977.45,7.88,88.28,0.15,64.78,39.45,79.4,18.02,106.825,2.25,1.48,38.28,72.4
9959,79.75,2019.0,7.0,20.0,23.0,182.25,28.02,977.02,5.92,90.95,0.23,195.75,44.5,66.3,18.7,112.05,2.0,1.42,36.67,69.55
9960,80.75,2019.0,7.0,21.0,0.0,176.5,28.05,977.15,5.33,92.22,0.23,133.28,46.6,48.15,14.1,48.7,1.8,1.33,36.65,61.6
9961,80.25,2019.0,7.0,21.0,1.0,167.5,28.42,977.15,4.9,90.05,0.62,82.9,23.3,40.85,12.57,36.600002,1.08,1.1,38.8,38.88
9962,58.25,2019.0,7.0,21.0,2.0,131.25,28.52,977.17,4.47,87.68,0.9,83.6,7.82,25.68,7.5,24.5,0.57,0.55,39.3,18.05
9963,43.5,2019.0,7.0,21.0,3.0,91.5,28.23,977.1,4.43,87.25,0.9,96.28,9.03,27.08,7.45,12.400001,0.53,0.4,41.17,19.73
9964,42.5,2019.0,7.0,21.0,4.0,97.0,27.88,977.25,4.3,87.38,0.95,96.53,11.25,24.15,9.6,0.3,0.47,0.4,39.08,20.1
9965,42.0,2019.0,7.0,21.0,5.0,95.25,27.83,977.85,6.7,87.4,1.08,98.03,14.45,25.27,10.8,0.38,0.6,0.45,36.25,23.25
9966,36.5,2019.0,7.0,21.0,6.0,82.0,28.23,978.33,56.73,85.0,1.28,95.8,23.62,34.62,10.7,0.1,0.7,0.4,36.2,35.68
9967,38.0,2019.0,7.0,21.0,7.0,83.25,29.73,978.78,177.0,76.47,1.43,99.35,15.27,38.33,12.05,1.43,0.6,0.38,36.3,30.75
9968,38.5,2019.0,7.0,21.0,8.0,80.75,31.68,978.92,374.48,70.47,1.35,101.62,11.82,36.52,7.18,2.92,0.6,0.32,37.08,27.08
9969,40.25,2019.0,7.0,21.0,9.0,90.25,32.8,979.0,570.25,68.92,1.7,101.4,9.47,31.08,6.65,4.15,0.57,0.3,41.05,22.25
9970,41.0,2019.0,7.0,21.0,10.0,95.25,34.38,979.08,632.67,63.05,1.55,93.9,7.3,25.38,8.32,8.32,0.55,0.3,44.2,17.45
9971,38.25,2019.0,7.0,21.0,11.0,95.75,35.15,978.5,691.33,55.85,1.75,103.62,7.03,32.85,7.82,16.52,0.5,0.23,47.35,21.18
9972,30.25,2019.0,7.0,21.0,12.0,84.75,36.3,977.78,815.15,49.7,1.38,101.12,6.3,29.88,11.52,22.52,0.43,0.2,37.53,19.02
9973,30.75,2019.0,7.0,21.0,13.0,82.0,36.53,976.95,691.47,48.1,1.1,92.35,5.6,19.93,13.62,29.7,0.45,0.2,38.23,13.15
9974,32.0,2019.0,7.0,21.0,14.0,88.5,34.88,976.17,209.7,55.67,1.4,89.35,4.72,21.62,16.42,35.35,0.53,0.2,38.22,13.35
9975,42.5,2019.0,7.0,21.0,15.0,95.75,26.07,976.85,15.77,97.22,1.48,226.5,7.88,20.15,14.85,9.27,0.62,0.3,37.97,15.15
9976,49.25,2019.0,7.0,21.0,16.0,73.0,24.95,976.17,5.97,98.82,0.5,208.4,9.03,31.23,11.35,10.9,0.65,0.4,39.65,21.93
9977,24.0,2019.0,7.0,21.0,17.0,33.75,25.77,975.23,7.47,98.85,0.47,239.05,18.07,55.7,8.82,2.53,1.15,0.38,37.7,42.33
9978,13.5,2019.0,7.0,21.0,18.0,36.5,26.15,975.42,8.1,98.88,0.3,122.8,56.92,59.65,9.95,0.85,1.7,0.62,38.3,76.12
9979,40.25,2019.0,7.0,21.0,19.0,63.0,26.7,976.05,3.5,98.88,0.3,133.97,69.2,58.88,11.6,5.03,2.48,1.1,42.45,85.67
9980,74.5,2019.0,7.0,21.0,20.0,110.25,27.08,976.05,3.5,98.88,0.22,121.9,90.58,50.58,11.55,3.55,2.73,1.15,38.97,98.77
9981,61.5,2019.0,7.0,21.0,21.0,111.5,27.02,976.17,3.27,98.9,0.25,156.62,86.15,43.0,10.93,3.48,2.6,1.12,37.65,91.18
9982,78.0,2019.0,7.0,21.0,22.0,128.25,27.1,976.2,2.92,98.85,0.2,217.35,108.1,39.12,11.05,3.98,2.92,1.1,38.1,106.95
9983,111.5,2019.0,7.0,21.0,23.0,160.75,27.02,976.35,2.65,98.88,0.12,207.5,121.47,29.68,14.95,5.55,2.92,1.35,39.48,112.82
9984,139.5,2019.0,7.0,22.0,0.0,186.25,27.0,976.97,4.03,98.9,0.4,100.08,119.65,29.32,10.3,2.2,2.4,1.35,35.58,111.28
9985,79.75,2019.0,7.0,22.0,1.0,135.0,26.88,976.98,4.25,98.9,0.4,78.62,72.53,23.38,6.92,2.055,1.38,0.95,39.08,69.58
9986,61.75,2019.0,7.0,22.0,2.0,115.75,26.9,976.6,3.9,98.9,0.15,84.88,28.52,24.02,6.05,1.9100001,0.9,0.65,37.83,34.05
9987,46.5,2019.0,7.0,22.0,3.0,95.25,26.9,976.48,3.95,98.9,0.25,107.2,44.8,15.93,3.42,1.765,0.9,0.6,41.12,42.95
9988,48.75,2019.0,7.0,22.0,4.0,101.25,26.85,976.5,3.0,98.88,0.28,147.85,57.33,19.7,12.57,1.62,0.83,0.6,40.08,55.12
9989,52.0,2019.0,7.0,22.0,5.0,106.5,26.97,976.97,5.5,98.9,0.25,106.22,35.3,15.97,12.28,0.1,0.88,0.65,35.8,35.27
9990,53.75,2019.0,7.0,22.0,6.0,102.25,27.8,977.45,53.85,97.55,0.53,92.38,27.12,18.07,6.88,0.52500004,0.9,0.5,37.38,29.62
9991,54.75,2019.0,7.0,22.0,7.0,108.25,29.88,977.82,196.88,86.72,0.65,93.8,24.15,21.2,0.98,0.95000005,0.9,0.5,39.8,28.95
9992,70.5,2019.0,7.0,22.0,8.0,124.25,31.62,977.88,356.23,78.88,1.25,102.38,13.98,24.62,3.05,1.375,0.9,0.53,41.58,22.55
9993,72.75,2019.0,7.0,22.0,9.0,123.5,33.02,977.98,534.02,72.93,1.4,102.4,9.97,26.12,2.3,1.8000001,0.8,0.5,51.4,20.02
9994,62.25,2019.0,7.0,22.0,10.0,110.5,34.62,977.5,622.98,61.65,1.1,97.3,7.88,23.75,2.23,2.2250001,0.6,0.43,58.4,17.02
9995,48.25,2019.0,7.0,22.0,11.0,84.0,35.62,977.0,606.93,54.5,1.05,110.72,6.82,20.62,1.4,2.65,0.53,0.35,61.75,14.53
9996,41.25,2019.0,7.0,22.0,12.0,83.0,36.42,976.4,698.05,52.02,0.88,88.35,5.53,19.18,7.83,10.8,0.5,0.3,49.77,12.72
9997,44.0,2019.0,7.0,22.0,13.0,87.75,36.97,975.58,663.42,48.95,0.72,77.67,5.28,18.52,9.6,13.07,0.53,0.3,51.97,12.15
9998,43.5,2019.0,7.0,22.0,14.0,90.0,36.47,974.67,393.72,52.02,0.5,23.68,5.72,22.58,10.68,16.88,0.65,0.35,53.33,14.62
9999,54.25,2019.0,7.0,22.0,15.0,113.25,32.75,974.28,143.2,65.58,1.4,248.45,4.97,19.05,11.1,24.73,0.55,0.38,50.6,12.2
10000,58.0,2019.0,7.0,22.0,16.0,109.25,28.55,973.67,181.5,86.55,0.68,320.0,5.82,18.15,8.93,10.47,0.53,0.43,47.67,12.4
10001,44.5,2019.0,7.0,22.0,17.0,66.75,30.6,973.65,121.97,79.55,0.8,203.33,13.42,40.05,9.83,7.52,1.12,0.65,50.12,30.25
10002,58.25,2019.0,7.0,22.0,18.0,115.25,30.52,973.45,52.3,80.2,0.8,340.53,21.2,50.65,11.73,106.9,1.33,0.9,50.05,42.25
10003,63.0,2019.0,7.0,22.0,19.0,116.5,29.95,974.22,8.85,84.17,0.47,245.75,34.9,51.9,12.3,41.42,1.75,1.3,50.55,53.75
10004,76.25,2019.0,7.0,22.0,20.0,141.5,29.88,974.9,8.22,84.77,0.15,153.28,40.1,59.3,14.77,68.73,2.17,0.97,47.42,62.35
10005,79.75,2019.0,7.0,22.0,21.0,158.5,29.35,975.35,8.97,88.25,0.27,112.38,69.35,60.58,13.3,68.58,2.55,1.17,42.7,86.7
10006,76.5,2019.0,7.0,22.0,22.0,165.5,29.6,975.77,8.6,88.75,0.2,90.5,91.0,60.02,14.9,34.05,2.7,1.38,41.45,104.1
10007,71.5,2019.0,7.0,22.0,23.0,185.5,29.55,975.52,7.35,90.42,0.28,54.05,92.33,55.42,15.35,16.32,2.45,1.4,40.62,102.7
10008,77.25,2019.0,7.0,23.0,0.0,188.75,29.27,975.42,5.0,91.52,0.2,107.65,77.85,47.9,8.12,6.4,1.88,1.35,37.15,87.05
10009,71.0,2019.0,7.0,23.0,1.0,163.25,29.35,975.5,4.58,92.1,0.25,76.62,65.38,41.88,6.88,5.3875,1.5,1.0,40.83,73.57
10010,67.0,2019.0,7.0,23.0,2.0,146.5,29.07,975.57,3.52,94.5,0.15,135.38,39.17,43.65,6.22,4.375,1.05,0.8,41.67,53.23
10011,63.25,2019.0,7.0,23.0,3.0,130.5,29.1,975.58,3.47,94.8,0.18,68.78,27.48,40.9,3.33,3.3625,0.88,0.7,42.05,42.2
10012,64.25,2019.0,7.0,23.0,4.0,135.25,29.2,975.62,3.17,94.03,0.2,81.93,18.82,34.35,8.93,2.35,0.75,0.65,44.0,31.6
10013,70.75,2019.0,7.0,23.0,5.0,138.5,28.9,975.8,6.25,93.68,0.4,85.62,19.5,30.73,2.3,2.7624998,0.83,0.57,39.75,30.15
10014,61.0,2019.0,7.0,23.0,6.0,118.75,29.77,975.88,74.28,88.53,0.4,68.52,15.1,28.25,4.15,3.175,0.83,0.5,39.83,25.32
10015,64.0,2019.0,7.0,23.0,7.0,121.75,31.82,976.2,204.45,79.65,0.45,69.9,13.4,27.92,0.88,3.5875,0.88,0.45,41.73,23.77
10016,72.75,2019.0,7.0,23.0,8.0,130.75,34.12,976.42,379.22,69.88,0.5,48.65,11.35,44.83,6.9,4.0,0.9,0.42499998,36.62,31.12
10017,68.25,2019.0,7.0,23.0,9.0,120.5,35.35,976.6,503.5,60.55,0.45,89.38,9.03,45.1,2.8,6.275,0.78,0.39999998,49.9,29.33
10018,57.0,2019.0,7.0,23.0,10.0,110.0,36.23,976.35,498.85,57.3,0.65,143.72,6.73,37.77,6.68,8.55,0.8,0.375,55.27,23.62
10019,57.75,2019.0,7.0,23.0,11.0,115.0,37.88,975.4,633.45,50.35,0.28,257.53,6.55,32.75,2.92,20.25,0.8,0.35,65.6,20.8
10020,45.75,2019.0,7.0,23.0,12.0,101.5,38.1,974.4,664.05,49.8,0.52,300.85,5.35,28.35,5.1,32.27,0.75,0.5,50.0,17.45
10021,49.0,2019.0,7.0,23.0,13.0,97.5,37.48,973.65,455.55,53.3,0.65,250.35,5.08,27.38,7.52,37.05,0.75,0.48,46.65,16.73
10022,59.0,2019.0,7.0,23.0,14.0,109.25,35.78,973.0,272.75,62.05,0.82,282.9,5.4,30.57,13.95,33.5,1.0,0.57,47.5,18.65
10023,77.25,2019.0,7.0,23.0,15.0,133.25,36.5,972.75,293.35,54.02,0.6,149.5,5.22,27.75,15.08,30.2,0.85,0.95,50.35,17.0
10024,61.25,2019.0,7.0,23.0,16.0,112.75,35.38,972.62,366.98,51.8,1.9,92.35,6.85,42.85,7.32,21.77,0.65,0.43,51.7,26.38
10025,39.5,2019.0,7.0,23.0,17.0,115.0,34.62,972.1,182.93,53.88,1.45,102.72,9.12,58.02,9.38,15.77,1.02,0.43,46.1,36.3
10026,45.5,2019.0,7.0,23.0,18.0,131.75,34.03,972.15,63.18,57.43,0.85,106.7,10.2,69.9,13.75,13.33,1.43,0.72,42.02,43.47
10027,57.75,2019.0,7.0,23.0,19.0,169.25,32.82,972.77,15.78,63.6,0.53,97.8,27.75,75.47,14.93,8.18,2.33,1.62,45.12,60.82
10028,90.25,2019.0,7.0,23.0,20.0,226.75,32.02,973.35,15.25,67.8,0.28,85.9,73.03,81.65,13.2,6.42,3.38,1.92,46.9,100.95
10029,113.25,2019.0,7.0,23.0,21.0,283.25,31.6,973.9,15.53,69.33,0.32,84.72,124.92,86.25,14.38,6.12,3.9,2.15,41.45,145.82
10030,100.0,2019.0,7.0,23.0,22.0,318.0,31.27,974.02,14.95,73.8,0.3,108.88,129.62,85.88,15.75,4.3,3.92,1.85,40.95,149.3
10031,102.0,2019.0,7.0,23.0,23.0,292.0,31.72,974.05,14.67,72.78,0.42,115.22,42.45,90.65,12.55,6.78,2.0,1.57,40.08,80.77
10032,101.25,2019.0,7.0,24.0,0.0,220.0,31.4,974.0,13.03,76.05,0.28,71.03,17.38,86.53,12.03,9.07,1.45,1.17,34.33,58.15
10033,103.75,2019.0,7.0,24.0,1.0,181.25,30.45,973.22,12.55,81.97,0.23,134.38,33.67,81.38,15.28,4.91,1.27,1.02,42.17,68.65
10034,91.75,2019.0,7.0,24.0,2.0,175.5,30.17,972.2,10.77,85.17,0.28,311.45,41.52,62.32,15.1,0.75,1.2,0.97,42.12,65.03
10035,96.75,2019.0,7.0,24.0,3.0,182.0,30.0,972.35,12.25,87.42,0.15,140.6,31.55,49.65,10.7,1.72,1.15,1.08,44.9,50.17
10036,103.0,2019.0,7.0,24.0,4.0,177.25,29.9,972.5,15.0,87.67,0.23,143.65,45.52,46.52,12.47,6.42,1.07,0.95,43.68,59.75
10037,99.0,2019.0,7.0,24.0,5.0,177.25,30.15,972.3,15.62,87.05,0.52,241.23,84.92,44.8,10.07,4.15,1.57,1.0,37.98,90.95
10038,83.75,2019.0,7.0,24.0,6.0,174.5,28.45,973.33,73.05,81.95,0.97,191.02,7.85,29.02,8.07,1.18,0.57,0.72,37.7,19.85
10039,23.75,2019.0,7.0,24.0,7.0,123.25,31.55,972.7,265.92,71.07,0.6,160.77,14.32,37.7,6.55,2.62,0.65,0.4,39.2,29.65
10040,43.25,2019.0,7.0,24.0,8.0,141.25,34.77,972.83,422.82,62.35,0.6,154.5,13.2,35.03,8.55,11.2,0.8,0.47,35.77,27.4
10041,70.75,2019.0,7.0,24.0,9.0,159.25,35.12,974.05,330.98,61.58,0.88,68.3,7.7,36.83,13.53,13.35,0.9,0.5,46.88,23.88
10042,78.75,2019.0,7.0,24.0,10.0,174.75,34.7,974.3,421.05,63.65,1.57,105.78,9.97,50.15,8.85,15.38,0.97,0.55,54.4,32.9
10043,76.75,2019.0,7.0,24.0,11.0,196.25,36.45,973.67,435.45,56.42,0.75,149.35,7.72,42.6,7.78,24.12,0.95,0.6,56.65,27.0
10044,66.5,2019.0,7.0,24.0,12.0,169.0,38.27,972.83,624.2,50.17,0.45,262.43,6.55,33.85,8.97,21.65,0.78,0.55,69.3,21.32
10045,50.0,2019.0,7.0,24.0,13.0,130.0,37.6,972.02,394.18,53.15,0.53,294.98,7.1,41.73,7.53,18.43,0.8,0.4,70.3,25.95
10046,54.75,2019.0,7.0,24.0,14.0,126.0,37.6,971.55,370.52,50.25,0.4,286.6,6.3,31.93,11.45,30.8,0.57,0.38,65.72,20.12
10047,41.25,2019.0,7.0,24.0,15.0,111.0,37.8,970.58,311.78,47.23,0.42,113.18,5.62,24.93,11.88,37.95,0.6,0.3,50.1,15.88
10048,49.0,2019.0,7.0,24.0,16.0,123.5,34.9,970.38,170.25,66.08,1.7,89.45,5.55,34.42,11.7,35.67,0.97,0.5,36.6,20.8
10049,70.5,2019.0,7.0,24.0,17.0,188.0,31.08,971.5,60.52,71.05,2.85,130.9,7.58,49.25,11.1,10.07,0.78,0.57,39.65,30.3
10050,41.5,2019.0,7.0,24.0,18.0,152.25,25.38,972.77,6.17,98.75,1.32,150.4,8.95,53.67,11.23,10.88,0.82,0.35,41.6,34.0
10051,29.0,2019.0,7.0,24.0,19.0,46.5,27.02,974.0,3.38,93.08,0.97,134.97,25.4,59.83,12.67,3.52,1.25,0.5,41.55,50.62
10052,23.5,2019.0,7.0,24.0,20.0,55.0,27.25,973.48,3.12,90.1,0.9,134.9,27.05,58.2,11.18,2.8,1.27,0.6,41.58,50.95
10053,23.25,2019.0,7.0,24.0,21.0,64.0,27.43,974.15,2.45,88.57,0.65,171.43,13.5,57.67,10.15,3.7,0.95,0.53,41.47,39.75
10054,17.75,2019.0,7.0,24.0,22.0,54.5,27.55,974.45,2.23,88.45,0.53,184.3,11.03,60.8,9.15,3.3,0.8,0.4,38.55,39.35
10055,17.25,2019.0,7.0,24.0,23.0,55.0,27.45,974.97,3.08,87.55,1.58,122.45,21.52,59.7,8.97,3.7,0.7,0.4,33.95,47.3
10056,18.5,2019.0,7.0,25.0,0.0,56.0,27.27,975.15,3.03,87.82,1.25,123.72,13.78,55.25,9.1,6.08,0.5,0.3,34.05,38.62
10057,18.5,2019.0,7.0,25.0,1.0,41.25,26.88,974.62,3.25,90.28,1.85,118.53,9.38,44.1,9.38,8.4,0.45,0.23,34.0,29.12
10058,16.0,2019.0,7.0,25.0,2.0,42.75,26.88,974.55,3.27,89.47,1.2,121.32,8.25,48.4,8.62,6.72,0.4,0.2,31.35,30.43
10059,19.25,2019.0,7.0,25.0,3.0,45.0,26.82,974.2,3.75,89.1,1.0,105.55,11.82,76.58,8.4,7.5,0.45,0.2,35.05,48.4
10060,12.5,2019.0,7.0,25.0,4.0,45.0,26.48,974.2,3.62,92.2,1.1,104.65,13.4,75.08,8.68,3.35,0.47,0.2,34.9,48.9
10061,17.25,2019.0,7.0,25.0,5.0,45.25,26.4,974.72,5.35,92.47,1.15,97.95,14.08,57.68,9.15,2.7,0.5,0.25,34.95,40.15
10062,16.75,2019.0,7.0,25.0,6.0,47.25,26.62,975.22,47.95,91.93,1.2,105.12,21.18,40.6,9.32,2.67,0.62,0.23,36.75,36.85
10063,14.25,2019.0,7.0,25.0,7.0,55.0,27.17,975.83,76.35,89.7,1.38,109.67,24.83,38.7,8.15,2.92,0.75,0.28,31.98,38.8
10064,19.0,2019.0,7.0,25.0,8.0,66.75,28.23,976.05,186.98,85.03,1.33,126.3,26.23,33.97,9.68,4.58,0.8,0.3,30.7,37.52
10065,22.5,2019.0,7.0,25.0,9.0,62.75,29.55,976.33,255.48,77.97,0.68,150.93,12.48,25.0,9.62,8.05,0.7,0.32,30.88,21.4
10066,24.75,2019.0,7.0,25.0,10.0,55.0,29.32,976.67,114.67,79.25,0.5,151.52,8.88,34.72,11.12,7.58,0.67,0.3,29.52,23.52
10067,32.5,2019.0,7.0,25.0,11.0,75.5,29.08,976.75,91.8,81.1,0.4,188.12,8.68,35.8,10.57,8.23,0.67,0.32,35.78,24.1
10068,39.0,2019.0,7.0,25.0,12.0,89.75,28.32,976.45,79.5,88.35,0.32,199.4,10.82,42.98,10.75,5.25,0.93,0.4,37.73,29.57
10069,40.25,2019.0,7.0,25.0,13.0,86.25,28.42,975.62,94.62,85.65,0.55,217.6,9.9,31.88,11.27,4.88,0.8,0.6,44.9,22.98
10070,28.0,2019.0,7.0,25.0,14.0,71.0,28.58,975.1,91.15,83.07,0.88,239.33,9.76,31.13,10.335,8.95,0.70000005,0.4,47.91,22.49
10071,8.0,2019.0,7.0,25.0,15.0,47.75,28.85,974.38,161.57,82.18,0.85,232.43,9.62,30.38,9.4,20.965,0.6,0.25,50.92,22.0
10072,9.75,2019.0,7.0,25.0,16.0,39.75,28.58,973.8,147.07,82.08,0.55,225.97,8.07,32.02,9.1,32.98,0.7,0.35,40.85,21.6
10073,6.75,2019.0,7.0,25.0,17.0,37.5,28.25,973.58,54.5,84.62,0.25,264.28,6.72,34.0,10.6,18.05,0.75,1.3,40.25,21.58
