,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
5308,180.0,2019.0,1.0,8.0,4.0,236.5,11.12,993.75,4.2,94.08,1.15,93.28,58.17,37.1,7.98,7.8,0.93,0.0,73.78,67.12
5309,172.5,2019.0,1.0,8.0,5.0,226.5,10.83,993.62,4.2,95.28,0.8,64.88,54.52,37.23,8.57,8.1,0.9,0.0,75.07,64.22
5310,170.5,2019.0,1.0,8.0,6.0,229.5,10.88,993.75,4.38,94.88,1.02,74.38,55.73,38.25,7.97,7.88,1.15,0.0,75.75,65.75
5311,179.0,2019.0,1.0,8.0,7.0,250.5,11.23,994.3,12.83,92.95,1.0,37.77,60.95,36.92,8.15,8.72,1.45,0.0,76.47,69.35
5312,208.5,2019.0,1.0,8.0,8.0,289.0,11.85,994.88,29.45,89.8,0.97,57.75,65.85,39.7,8.43,9.38,1.62,0.0,77.9,74.8
5313,225.5,2019.0,1.0,8.0,9.0,308.0,13.6,995.35,54.75,80.55,1.62,92.75,56.5,46.3,8.92,10.28,1.58,0.0,77.98,70.7
5314,214.5,2019.0,1.0,8.0,10.0,297.0,15.47,995.17,77.7,70.97,1.58,89.25,42.45,48.1,8.8,13.5,1.4,0.0,74.17,60.17
5315,172.0,2019.0,1.0,8.0,11.0,248.0,17.65,994.33,238.72,56.35,2.05,86.3,30.02,49.42,10.2,19.57,1.23,0.0,69.78,50.75
5316,127.5,2019.0,1.0,8.0,12.0,200.5,19.33,993.35,314.6,46.98,2.08,104.92,21.35,46.52,10.27,25.58,1.15,0.0,65.75,42.17
5317,114.0,2019.0,1.0,8.0,13.0,187.5,19.95,992.23,192.53,46.08,1.42,78.0,9.05,49.17,9.43,34.02,1.05,0.15652174,64.62,33.55
5318,112.5,2019.0,1.0,8.0,14.0,189.0,19.57,991.47,116.08,46.52,1.62,82.93,4.35,46.97,9.02,35.93,0.97,0.31304348,64.9,28.57
5319,97.0,2019.0,1.0,8.0,15.0,177.5,19.15,991.15,66.57,46.58,1.68,87.42,3.88,45.23,9.2,31.98,0.95,0.4695652,59.6,27.23
5320,82.0,2019.0,1.0,8.0,16.0,165.5,17.9,991.15,32.48,53.02,1.45,76.85,4.55,48.38,8.68,23.62,1.02,0.62608695,60.62,29.47
5321,91.0,2019.0,1.0,8.0,17.0,180.0,16.27,991.18,6.6,61.38,1.07,71.57,12.57,58.95,7.55,10.9,1.35,0.7826087,65.25,41.6
5322,135.0,2019.0,1.0,8.0,18.0,282.0,14.93,991.42,4.18,71.93,0.68,67.3,35.82,60.8,8.7,9.5,1.98,0.9391304,74.53,61.55
5323,188.0,2019.0,1.0,8.0,19.0,358.0,14.1,991.9,4.2,78.25,0.65,121.85,58.33,63.0,10.23,9.97,2.5,1.0956521,80.92,81.15
5324,236.5,2019.0,1.0,8.0,20.0,379.0,13.32,992.2,4.2,83.85,0.47,66.42,87.45,59.92,10.68,13.02,3.1,1.2521739,89.78,103.2
5325,275.0,2019.0,1.0,8.0,21.0,418.0,12.97,992.4,4.2,84.57,0.75,71.8,94.15,59.42,11.05,12.67,2.9,1.4086956,86.5,108.4
5326,276.5,2019.0,1.0,8.0,22.0,408.5,12.68,992.23,4.2,85.95,0.8,59.25,85.23,56.62,10.62,11.65,2.48,1.5652174,83.1,99.65
5327,246.5,2019.0,1.0,8.0,23.0,356.0,12.5,992.32,4.2,86.85,1.05,73.75,73.83,53.33,9.05,9.85,2.05,1.721739,76.93,88.55
5328,208.0,2019.0,1.0,9.0,0.0,297.0,12.0,992.45,4.2,89.25,0.78,80.07,66.97,51.12,8.75,8.97,1.62,1.8782609,73.5,81.78
5329,188.0,2019.0,1.0,9.0,1.0,262.0,11.65,992.48,4.15,90.3,0.75,72.88,56.5,49.88,8.65,9.4,1.35,2.0347826,72.82,72.58
5330,178.0,2019.0,1.0,9.0,2.0,248.5,10.93,992.05,4.2,92.3,0.88,43.85,57.85,42.15,8.85,8.38,1.1,2.1913042,56.5,69.45
5331,170.5,2019.0,1.0,9.0,3.0,247.0,10.9,991.77,4.2,90.47,1.12,79.2,55.97,41.4,9.15,8.55,1.0,2.347826,67.8,67.65
5332,162.5,2019.0,1.0,9.0,4.0,233.0,10.9,991.77,4.2,87.93,1.2,77.0,46.08,41.4,9.2,8.15,0.85,2.5043478,69.12,59.6
5333,152.0,2019.0,1.0,9.0,5.0,212.5,10.5,991.97,4.2,87.62,1.1,54.45,36.12,40.25,9.2,8.32,0.83,2.6608696,67.85,51.25
5334,173.5,2019.0,1.0,9.0,6.0,239.0,9.93,992.4,4.35,90.05,1.2,66.05,37.35,40.35,9.4,8.8,1.05,2.8173912,74.08,51.9
5335,217.5,2019.0,1.0,9.0,7.0,292.5,9.85,993.15,12.93,89.47,1.32,73.5,40.25,39.15,9.9,8.62,1.33,2.973913,75.5,53.7
5336,230.5,2019.0,1.0,9.0,8.0,322.0,11.23,993.77,30.05,81.72,1.48,88.1,47.5,42.12,10.75,9.57,1.55,3.1304348,75.4,61.12
5337,204.5,2019.0,1.0,9.0,9.0,325.0,13.8,994.32,44.67,66.0,2.33,108.05,39.3,47.9,11.27,12.35,1.45,3.2869565,68.2,57.58
5338,152.5,2019.0,1.0,9.0,10.0,280.5,16.2,994.1,58.23,53.2,2.55,102.9,27.75,46.0,12.77,19.02,1.25,3.443478,60.45,47.12
5339,106.0,2019.0,1.0,9.0,11.0,234.5,18.12,993.58,272.0,43.23,3.1,110.38,17.9,45.3,13.57,25.95,1.1,3.6,57.4,38.67
5340,81.5,2019.0,1.0,9.0,12.0,201.5,20.23,992.88,424.52,37.18,2.6,105.8,9.25,45.9,12.6,35.17,1.02,3.38,54.58,31.95
5341,67.5,2019.0,1.0,9.0,13.0,165.0,20.75,992.0,186.53,35.4,2.77,109.68,3.9,46.58,10.9,35.9,0.97,3.48,50.6,27.93
5342,59.5,2019.0,1.0,9.0,14.0,153.5,20.27,991.62,100.85,36.17,2.9,111.0,4.15,40.77,10.28,35.9,0.97,3.38,50.88,25.08
5343,59.5,2019.0,1.0,9.0,15.0,150.5,19.93,991.4,53.45,37.23,2.55,112.38,3.82,40.8,9.23,31.38,1.0,3.0,51.7,24.77
5344,59.0,2019.0,1.0,9.0,16.0,146.5,18.93,991.42,27.23,40.05,1.95,103.15,5.5,46.35,8.88,24.15,1.05,3.15,53.2,29.15
5345,73.0,2019.0,1.0,9.0,17.0,171.0,16.9,991.8,6.82,48.23,1.05,83.22,21.45,61.65,9.57,7.95,1.55,3.7,60.0,50.3
5346,95.5,2019.0,1.0,9.0,18.0,210.0,15.43,992.1,4.2,56.53,0.77,54.95,46.67,62.27,10.47,8.0,2.05,5.65,65.53,71.23
5347,127.5,2019.0,1.0,9.0,19.0,258.0,14.75,992.62,4.2,61.53,1.02,58.45,64.25,61.05,12.53,8.93,2.38,7.67,70.25,84.92
5348,166.5,2019.0,1.0,9.0,20.0,302.5,13.82,993.0,4.2,67.78,0.72,128.35,82.85,59.27,13.6,10.05,2.62,7.6,73.5,99.15
5349,192.5,2019.0,1.0,9.0,21.0,323.5,13.07,993.05,4.2,72.65,0.65,34.4,88.75,59.9,13.72,10.5,2.42,7.2,76.4,104.25
5350,224.0,2019.0,1.0,9.0,22.0,341.0,12.25,992.5,4.2,76.75,0.95,175.7,95.95,55.33,13.85,10.9,2.47,6.08,81.6,107.7
5351,235.0,2019.0,1.0,9.0,23.0,353.5,12.33,992.73,4.2,76.65,0.97,47.08,89.58,52.85,13.92,9.48,1.98,6.23,72.62,101.1
5352,214.5,2019.0,1.0,10.0,0.0,320.0,12.07,992.77,4.22,78.72,1.07,65.2,73.42,51.75,12.28,8.57,1.6,4.78,69.5,87.43
5353,207.5,2019.0,1.0,10.0,1.0,282.0,11.25,992.42,4.2,83.3,0.68,34.58,64.08,47.8,10.42,9.15,1.38,4.35,70.18,77.6
5354,207.0,2019.0,1.0,10.0,2.0,279.0,11.02,992.1,4.2,83.22,0.8,15.53,49.4,46.0,10.5,8.43,1.2,4.0,53.15,64.7
5355,192.0,2019.0,1.0,10.0,3.0,268.5,10.85,991.9,4.2,82.35,0.85,29.05,47.98,46.88,11.22,8.78,1.1,3.7,64.38,63.92
5356,187.0,2019.0,1.0,10.0,4.0,257.0,10.52,991.55,4.22,83.28,1.02,120.15,45.6,48.0,12.1,8.2,1.02,3.47,68.12,62.7
5357,191.0,2019.0,1.0,10.0,5.0,260.0,10.12,991.83,4.2,83.35,1.25,100.5,33.75,44.55,12.15,9.0,0.95,3.4,65.95,51.25
5358,196.5,2019.0,1.0,10.0,6.0,265.5,9.65,992.27,4.45,84.47,1.18,178.83,29.75,43.07,11.62,8.88,1.12,3.3,66.8,47.15
5359,196.5,2019.0,1.0,10.0,7.0,274.5,9.67,992.88,14.2,84.5,1.25,100.68,36.7,43.92,11.32,8.17,1.4,4.15,64.6,53.27
5360,182.0,2019.0,1.0,10.0,8.0,283.0,11.25,993.75,28.68,76.83,1.12,52.48,34.2,45.05,11.28,9.67,1.38,4.07,60.97,51.83
5361,169.5,2019.0,1.0,10.0,9.0,292.0,13.77,994.38,47.5,66.05,1.17,45.12,31.3,46.3,12.07,11.95,1.4,4.05,59.52,50.17
5362,142.5,2019.0,1.0,10.0,10.0,268.0,16.57,994.03,61.92,53.25,1.52,78.3,25.35,49.1,13.35,16.75,1.3,3.78,55.38,46.77
5363,104.0,2019.0,1.0,10.0,11.0,213.0,19.02,993.55,245.48,43.22,1.6,93.1,21.5,49.6,13.6,23.75,1.2,3.58,54.1,43.9
5364,82.0,2019.0,1.0,10.0,12.0,173.0,21.3,992.55,388.88,33.67,1.85,113.47,7.22,56.08,14.18,28.45,0.82,5.85,37.23,35.73
5365,76.0,2019.0,1.0,10.0,13.0,154.0,21.4,991.52,196.45,33.1,1.85,109.28,4.25,51.65,11.55,40.93,0.8,14.45,45.3,30.95
5366,76.0,2019.0,1.0,10.0,14.0,147.0,20.7,990.78,100.97,33.48,2.38,133.18,2.12,43.9,9.65,52.35,0.7,10.45,47.65,25.1
5367,67.0,2019.0,1.0,10.0,15.0,130.0,20.35,990.65,64.57,33.15,1.88,127.75,2.0,49.1,9.57,55.25,0.67,6.45,44.17,27.72
5368,63.0,2019.0,1.0,10.0,16.0,131.5,19.02,990.77,28.72,38.8,1.07,80.48,6.32,79.47,10.22,20.55,1.02,2.15,37.05,47.5
5369,73.5,2019.0,1.0,10.0,17.0,161.5,17.08,990.92,8.25,46.55,0.48,66.6,31.95,76.47,10.38,7.3,1.48,5.5,37.8,66.7
5370,112.0,2019.0,1.0,10.0,18.0,247.0,15.4,991.53,4.2,53.85,0.5,89.57,90.85,75.95,12.57,8.57,2.75,8.35,42.75,114.43
5371,181.0,2019.0,1.0,10.0,19.0,370.5,14.35,992.05,4.2,64.62,0.35,103.88,134.32,77.3,15.0,11.52,3.67,10.97,54.1,150.62
5372,234.5,2019.0,1.0,10.0,20.0,433.0,13.55,992.58,4.2,72.6,0.35,62.33,203.35,76.92,16.85,12.15,4.55,13.05,55.15,206.65
5373,291.0,2019.0,1.0,10.0,21.0,511.0,12.28,992.65,4.2,82.05,0.3,59.03,335.43,76.03,19.23,15.53,6.17,15.53,59.33,314.17
5374,326.5,2019.0,1.0,10.0,22.0,552.0,12.07,992.88,4.2,82.75,0.93,89.95,317.25,74.38,18.62,14.48,5.43,16.12,62.83,298.25
5375,299.5,2019.0,1.0,10.0,23.0,473.5,11.68,993.0,4.2,82.88,0.38,98.1,313.52,63.42,17.88,14.28,4.85,13.95,61.2,289.42
5376,318.5,2019.0,1.0,11.0,0.0,477.5,10.8,993.0,4.2,88.0,0.35,98.38,358.98,69.25,16.93,15.65,4.88,13.7,59.1,329.23
5377,373.5,2019.0,1.0,11.0,1.0,575.0,10.07,993.08,4.22,93.92,0.3,95.35,439.6,68.38,15.45,16.55,4.92,13.72,63.4,395.5
5378,409.0,2019.0,1.0,11.0,2.0,644.5,9.73,992.78,4.22,95.55,0.3,93.03,466.40002,70.45,18.1,17.7,5.1,14.55,44.35,422.875
5379,416.0,2019.0,1.0,11.0,3.0,642.5,9.38,992.55,4.2,97.3,0.3,98.85,493.2,57.12,16.95,18.5,4.78,14.38,62.33,450.25
5380,419.5,2019.0,1.0,11.0,4.0,642.5,9.28,992.72,4.2,97.27,0.3,97.97,491.125,56.88,19.65,21.98,4.88,14.53,66.22,484.8
5381,401.0,2019.0,1.0,11.0,5.0,589.0,9.35,993.5,4.2,98.4,0.35,95.95,489.05,51.98,17.25,21.85,4.1,13.85,70.35,466.1
5382,383.5,2019.0,1.0,11.0,6.0,528.5,9.12,994.12,4.35,99.2,0.3,95.45,486.975,65.07,15.72,18.23,4.62,13.57,68.57,476.9
5383,406.5,2019.0,1.0,11.0,7.0,562.0,9.47,994.83,12.55,99.03,0.55,114.53,484.9,55.1,12.53,16.48,4.55,14.47,69.78,424.2
5384,405.5,2019.0,1.0,11.0,8.0,579.5,11.77,995.25,30.88,88.65,0.45,134.2,456.6,70.85,8.93,16.18,4.12,13.68,71.8,409.6
5385,403.5,2019.0,1.0,11.0,9.0,585.5,14.9,995.9,52.27,72.05,0.8,219.12,310.1,84.97,8.32,13.43,2.65,13.27,73.5,298.23
5386,352.0,2019.0,1.0,11.0,10.0,500.0,17.55,996.15,78.73,55.08,0.8,228.07,206.95,84.47,7.83,13.73,1.73,10.15,67.0,213.65
5387,227.0,2019.0,1.0,11.0,11.0,320.5,20.1,995.35,219.0,36.98,1.02,226.9,143.25,63.15,8.85,21.93,0.95,7.67,60.7,150.47
5388,138.5,2019.0,1.0,11.0,12.0,215.0,21.73,994.42,312.38,32.1,0.9,206.1,97.02,61.85,10.55,34.4,0.9,5.92,55.08,112.1
5389,130.0,2019.0,1.0,11.0,13.0,212.0,21.77,993.5,161.85,31.98,1.1,198.6,66.17,63.65,20.7,41.17,1.05,5.62,54.12,88.17
5390,155.0,2019.0,1.0,11.0,14.0,248.5,20.85,992.7,100.8,35.4,0.98,188.85,43.07,66.7,23.95,47.95,0.95,5.25,54.83,70.6
5391,155.0,2019.0,1.0,11.0,15.0,258.5,20.55,992.62,65.53,35.98,0.95,216.0,27.77,62.1,25.38,46.6,0.83,4.8,51.12,55.68
5392,141.0,2019.0,1.0,11.0,16.0,250.0,19.0,992.68,29.18,43.77,0.7,220.42,17.23,68.3,21.07,30.7,0.98,4.27,49.55,50.35
5393,170.0,2019.0,1.0,11.0,17.0,313.5,16.25,992.88,6.35,57.85,0.42,209.05,51.12,89.83,16.2,8.47,1.93,6.6,52.7,89.42
5394,282.0,2019.0,1.0,11.0,18.0,483.5,14.52,993.35,4.2,66.97,0.32,225.5,89.92,94.15,13.62,13.95,2.75,10.22,61.47,123.55
5395,400.0,2019.0,1.0,11.0,19.0,619.5,13.78,993.83,4.2,71.93,0.3,226.0,81.82,90.03,12.83,18.02,3.2,11.02,68.58,114.6
5396,513.5,2019.0,1.0,11.0,20.0,736.0,13.05,994.33,4.18,76.45,0.3,226.38,134.88,82.45,13.25,19.75,4.12,13.02,76.2,154.93
5397,555.5,2019.0,1.0,11.0,21.0,786.5,12.53,994.15,4.2,82.08,0.3,225.55,185.25,80.85,13.35,18.5,5.1,14.82,70.7,193.88
5398,540.0,2019.0,1.0,11.0,22.0,779.0,11.72,993.95,4.2,89.35,0.3,221.22,272.45,75.03,14.93,22.52,6.8,17.0,75.2,261.62
5399,637.0,2019.0,1.0,11.0,23.0,883.5,11.55,993.75,4.2,92.7,0.3,220.08,318.02,72.43,16.23,23.0,7.42,21.82,78.8,297.95
5400,628.0,2019.0,1.0,12.0,0.0,872.0,11.85,993.55,4.2,91.33,0.32,224.75,411.65,69.23,16.5,18.48,6.42,20.75,73.42,371.95
5401,507.5,2019.0,1.0,12.0,1.0,734.5,12.15,993.42,4.2,88.42,0.38,225.98,395.47,63.67,12.45,15.5,5.28,17.98,70.85,356.35
5402,436.5,2019.0,1.0,12.0,2.0,610.0,12.1,992.95,4.18,85.97,0.57,161.03,339.2,74.45,11.2,13.73,4.3,16.1,53.4,316.2
5403,395.0,2019.0,1.0,12.0,3.0,529.5,12.0,992.3,4.18,85.5,0.8,131.18,320.1,74.95,11.02,12.55,3.9,15.1,69.53,300.77
5404,388.5,2019.0,1.0,12.0,4.0,523.5,11.32,991.98,4.18,90.6,0.32,130.55,375.23,66.72,12.25,12.7,3.8,14.57,72.38,339.0
5405,392.5,2019.0,1.0,12.0,5.0,545.0,11.1,992.25,4.2,91.85,0.3,128.53,415.5,60.22,13.0,11.97,3.9,14.4,75.8,370.72
5406,382.5,2019.0,1.0,12.0,6.0,536.5,10.97,992.9,4.33,92.2,0.3,128.07,389.9,58.33,12.55,12.53,4.0,13.85,74.38,348.98
5407,391.0,2019.0,1.0,12.0,7.0,537.5,10.8,993.47,12.88,95.08,0.28,121.33,432.38,62.5,14.25,14.1,4.65,14.3,76.98,386.07
5408,450.0,2019.0,1.0,12.0,8.0,658.0,12.72,994.42,30.73,86.15,0.35,60.32,410.57,73.67,13.47,15.07,4.93,14.88,75.35,373.75
5409,516.0,2019.0,1.0,12.0,9.0,781.5,15.93,995.1,51.38,68.2,1.2,225.68,323.07,105.38,11.5,15.12,3.95,15.15,80.62,319.57
5410,431.0,2019.0,1.0,12.0,10.0,654.5,18.45,994.9,75.97,50.28,1.12,255.5,199.23,88.33,13.35,14.68,2.02,12.12,74.82,209.5
5411,317.5,2019.0,1.0,12.0,11.0,494.0,20.05,994.07,130.48,44.1,1.48,268.38,141.98,92.25,20.45,21.73,1.88,9.32,74.05,164.93
5412,281.0,2019.0,1.0,12.0,12.0,432.5,20.78,993.23,144.1,39.55,1.43,267.4,94.78,73.0,16.9,34.3,1.38,8.57,67.03,116.17
5413,208.0,2019.0,1.0,12.0,13.0,326.0,21.45,992.15,156.0,36.55,1.48,269.3,62.0,66.88,13.47,42.97,1.15,7.0,60.03,86.1
5414,165.5,2019.0,1.0,12.0,14.0,259.0,22.02,991.5,141.72,32.72,1.65,263.45,40.45,60.0,12.03,49.35,0.95,6.07,56.6,64.7
5415,150.0,2019.0,1.0,12.0,15.0,235.5,21.3,991.15,73.65,37.42,1.65,285.85,24.7,57.15,11.55,51.4,0.85,5.5,53.62,50.52
5416,145.0,2019.0,1.0,12.0,16.0,236.5,20.33,991.35,46.05,41.08,1.67,292.68,14.38,61.67,10.28,41.88,0.88,5.43,53.7,44.5
5417,159.0,2019.0,1.0,12.0,17.0,269.5,17.7,991.67,7.88,54.2,0.75,302.9,21.35,84.7,9.55,10.62,1.5,5.58,53.6,62.5
5418,249.5,2019.0,1.0,12.0,18.0,399.0,15.38,992.25,4.2,66.85,0.38,305.23,46.62,81.75,9.55,11.15,2.35,8.9,63.0,81.3
5419,353.5,2019.0,1.0,12.0,19.0,531.5,14.47,992.72,4.18,73.08,0.3,304.55,62.25,82.85,11.35,12.27,2.95,10.32,68.28,94.8
5420,354.0,2019.0,1.0,12.0,20.0,515.0,13.65,993.1,4.2,75.47,0.3,304.95,87.97,73.97,11.27,11.2,3.1,10.43,66.12,111.32
5421,328.0,2019.0,1.0,12.0,21.0,482.5,12.82,993.12,4.15,81.22,0.3,302.65,117.25,71.28,12.05,12.07,3.42,11.28,69.15,131.05
5422,372.5,2019.0,1.0,12.0,22.0,558.5,12.22,993.27,4.2,87.03,0.3,305.0,211.47,66.47,14.15,13.42,4.55,13.25,69.83,207.88
5423,405.5,2019.0,1.0,12.0,23.0,640.5,11.57,992.95,4.2,88.22,0.3,301.62,241.97,66.83,14.72,11.93,4.08,13.0,72.48,233.05
5424,441.5,2019.0,1.0,13.0,0.0,687.5,11.78,993.0,4.15,92.2,0.35,307.1,260.32,60.53,13.4,14.55,4.1,14.57,74.25,244.45
5425,452.5,2019.0,1.0,13.0,1.0,666.5,12.67,993.35,4.2,88.53,0.68,195.22,268.05,59.0,10.78,11.85,3.62,13.45,75.6,250.15
5426,412.0,2019.0,1.0,13.0,2.0,595.0,13.03,993.73,4.18,86.15,0.82,114.17,299.85,55.6,11.5,11.92,4.4,13.95,54.05,273.85
5427,405.0,2019.0,1.0,13.0,3.0,569.5,13.12,993.58,4.2,84.22,0.95,127.32,289.72,67.62,10.62,11.75,4.2,13.82,71.57,272.25
5428,402.0,2019.0,1.0,13.0,4.0,565.5,13.4,994.0,4.2,82.43,1.6,140.75,250.28,71.83,11.6,11.25,3.25,15.02,79.1,242.32
5429,388.5,2019.0,1.0,13.0,5.0,539.0,12.62,993.6,4.18,86.9,0.5,228.3,191.12,59.92,9.38,10.47,2.3,11.88,79.12,187.62
5430,364.0,2019.0,1.0,13.0,6.0,499.0,12.4,994.02,4.3,87.45,0.35,224.95,165.23,53.45,9.57,14.3,2.3,11.18,76.55,161.53
5431,361.5,2019.0,1.0,13.0,7.0,492.5,12.62,995.17,13.4,87.58,0.83,140.18,158.88,50.3,10.55,13.68,2.33,10.57,76.38,156.38
5432,350.0,2019.0,1.0,13.0,8.0,488.0,13.97,996.05,33.17,81.6,0.6,155.53,127.55,57.3,10.1,11.3,1.85,9.4,73.9,134.52
5433,331.5,2019.0,1.0,13.0,9.0,460.5,16.18,996.88,54.88,69.58,0.42,177.73,84.28,58.03,10.0,10.9,1.58,8.7,75.72,99.6
5434,311.5,2019.0,1.0,13.0,10.0,434.0,18.73,996.83,80.53,56.35,1.18,246.22,62.82,64.07,11.25,16.23,1.35,8.12,74.38,85.33
5435,271.0,2019.0,1.0,13.0,11.0,392.0,20.5,996.22,163.32,50.08,1.15,243.5,38.25,57.58,12.1,30.8,1.1,6.95,73.03,61.85
5436,229.5,2019.0,1.0,13.0,12.0,327.5,21.85,995.45,212.12,44.33,0.88,212.45,24.2,51.6,11.62,44.6,1.0,5.97,69.47,47.17
5437,205.5,2019.0,1.0,13.0,13.0,287.5,22.93,994.72,157.95,39.22,0.75,155.32,13.15,51.72,12.28,53.42,1.1,5.43,67.08,38.25
5438,192.0,2019.0,1.0,13.0,14.0,276.0,22.62,994.35,112.78,36.85,1.27,105.3,7.08,55.38,11.25,50.08,1.08,5.12,63.7,35.05
5439,165.5,2019.0,1.0,13.0,15.0,245.5,21.88,993.95,66.72,38.42,1.92,131.28,3.57,55.9,10.68,48.77,1.07,4.7,58.7,32.68
5440,200.5,2019.0,1.0,13.0,16.0,309.0,20.3,993.88,28.98,51.75,1.82,126.03,2.85,67.3,13.47,33.38,1.42,5.8,62.67,38.47
5441,257.5,2019.0,1.0,13.0,17.0,399.5,18.62,994.0,6.57,59.72,1.52,122.35,4.6,82.5,12.57,12.75,1.65,6.22,64.72,47.65
5442,269.0,2019.0,1.0,13.0,18.0,402.5,17.52,994.45,4.18,69.1,1.23,111.6,10.47,80.12,11.5,9.23,2.05,7.05,66.18,51.15
5443,285.75,2019.0,1.0,13.0,19.0,417.0,17.12,994.97,4.2,71.2,2.05,126.58,18.25,79.85,11.48,8.25,2.0,7.95,68.07,57.33
5444,272.0,2019.0,1.0,13.0,20.0,391.0,16.57,995.62,4.2,69.47,2.1,130.9,17.5,71.52,11.4,8.2,1.7,6.7,65.67,52.3
5445,227.0,2019.0,1.0,13.0,21.0,316.5,15.8,996.05,4.18,71.47,1.62,123.05,20.48,67.72,11.48,8.8,1.8,5.97,62.97,52.68
5446,209.0,2019.0,1.0,13.0,22.0,283.0,15.25,995.83,4.18,73.5,1.88,118.83,20.43,62.8,11.53,8.43,1.77,5.67,60.5,50.08
5447,181.5,2019.0,1.0,13.0,23.0,247.5,14.57,995.38,4.2,75.07,1.98,121.2,18.55,55.58,10.07,7.88,1.38,5.2,58.05,44.68
5448,140.5,2019.0,1.0,14.0,0.0,195.0,13.98,995.23,4.2,76.05,1.98,121.88,15.28,51.0,10.08,6.85,1.05,4.12,53.4,39.58
5449,102.5,2019.0,1.0,14.0,1.0,143.5,13.35,994.97,4.2,77.97,1.85,106.6,12.07,44.8,10.05,7.8,0.88,3.45,52.47,33.78
5450,93.5,2019.0,1.0,14.0,2.0,129.5,12.45,994.75,4.2,81.97,1.15,89.6,13.05,40.5,9.85,7.47,0.7,3.27,36.85,32.2
5451,95.5,2019.0,1.0,14.0,3.0,131.0,11.88,994.45,4.2,79.62,1.2,70.97,14.02,39.75,9.6,6.82,0.62,2.95,46.38,32.6
5452,95.0,2019.0,1.0,14.0,4.0,125.5,11.23,994.05,4.2,76.22,1.07,74.65,15.55,38.22,9.55,6.47,0.53,2.65,49.35,33.0
5453,95.5,2019.0,1.0,14.0,5.0,126.5,10.5,994.08,4.2,75.85,0.93,61.03,17.07,37.98,9.25,6.45,0.5,2.4,49.23,33.9
5454,96.5,2019.0,1.0,14.0,6.0,136.0,9.88,994.55,4.38,77.43,0.93,37.5,21.32,39.42,9.5,5.78,0.65,2.4,48.7,38.33
5455,105.5,2019.0,1.0,14.0,7.0,170.0,9.98,995.35,11.7,76.1,1.22,85.25,33.47,36.62,9.35,6.0,0.95,2.8,48.2,46.75
5456,126.5,2019.0,1.0,14.0,8.0,212.0,11.05,996.08,23.88,67.1,1.38,88.15,36.3,40.5,10.0,7.38,1.0,3.25,47.62,51.12
5457,115.5,2019.0,1.0,14.0,9.0,233.5,13.32,996.73,33.88,47.0,2.83,115.12,29.8,45.8,10.93,12.57,0.88,3.17,43.7,48.67
5458,82.5,2019.0,1.0,14.0,10.0,218.0,15.55,996.55,43.45,35.12,2.47,108.7,21.83,44.83,10.05,19.05,0.83,2.73,39.73,41.62
5459,62.5,2019.0,1.0,14.0,11.0,185.5,17.58,995.83,296.28,25.23,2.88,107.58,15.45,43.47,10.28,25.75,0.72,2.6,36.52,35.7
5460,45.5,2019.0,1.0,14.0,12.0,176.5,19.62,994.88,451.4,21.25,2.62,119.32,9.5,41.1,10.3,30.78,0.7,2.2,34.6,29.6
5461,46.0,2019.0,1.0,14.0,13.0,168.5,20.07,994.1,220.72,24.88,2.17,103.8,5.47,42.4,11.22,36.42,0.7,2.33,35.55,27.0
5462,54.0,2019.0,1.0,14.0,14.0,177.5,19.6,993.65,109.05,26.73,1.97,95.98,4.12,42.03,10.7,35.95,0.67,2.38,36.15,25.75
5463,50.0,2019.0,1.0,14.0,15.0,161.5,19.02,993.2,46.33,28.38,2.48,114.93,3.25,40.1,10.17,37.45,0.6,2.25,34.25,23.97
5464,45.5,2019.0,1.0,14.0,16.0,132.5,17.9,993.23,26.45,33.92,1.7,88.55,3.85,41.62,9.9,28.15,0.68,2.25,36.65,25.25
5465,62.5,2019.0,1.0,14.0,17.0,164.5,16.05,993.35,7.67,41.5,1.3,68.9,8.02,55.58,9.75,12.8,0.95,2.92,40.58,36.1
5466,84.0,2019.0,1.0,14.0,18.0,188.0,14.72,993.55,4.2,45.85,1.2,63.1,19.23,61.88,10.32,6.23,1.35,3.9,41.55,48.6
5467,100.0,2019.0,1.0,14.0,19.0,198.5,13.78,993.85,4.2,51.3,1.15,89.6,34.02,59.95,11.75,6.62,1.62,5.0,43.9,59.62
5468,131.0,2019.0,1.0,14.0,20.0,241.5,13.05,994.5,4.2,56.48,1.35,100.92,48.55,59.98,12.82,6.45,1.77,5.78,46.42,71.48
5469,149.0,2019.0,1.0,14.0,21.0,249.0,12.7,994.4,4.22,57.85,1.25,84.88,39.45,56.3,13.28,6.95,1.45,4.95,48.83,62.08
5470,135.0,2019.0,1.0,14.0,22.0,217.0,12.12,994.08,4.2,59.23,1.42,91.35,33.23,53.4,12.18,7.05,1.27,4.22,47.83,55.5
5471,112.5,2019.0,1.0,14.0,23.0,187.5,11.75,993.58,4.2,61.5,1.33,84.5,25.9,48.7,11.07,9.28,0.98,3.48,46.38,47.02
5472,104.0,2019.0,1.0,15.0,0.0,162.0,11.05,993.35,4.2,64.92,1.48,79.6,19.5,46.22,9.43,9.07,0.85,3.02,47.47,40.48
