,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
713,20.0,2018.0,6.0,30.0,17.0,93.0,33.53,975.0,82.3,71.15,15.0,90.15,12.95,69.9,12.2,35.43,0.77,5.48,36.5,47.75
714,30.0,2018.0,6.0,30.0,18.0,132.0,32.9,989.62,47.92,73.63,15.03,90.12,7.92,48.7,12.53,57.3,1.0,7.33,37.25,32.35
715,37.0,2018.0,6.0,30.0,19.0,148.5,32.0,1004.32,4.25,76.07,15.0,90.12,7.9,43.3,8.08,34.58,1.25,2.8,33.3,29.45
716,38.0,2018.0,6.0,30.0,20.0,159.0,31.6,1023.2,3.75,79.27,15.0,90.15,9.17,55.95,5.68,12.3,1.35,2.35,33.45,37.37
717,39.0,2018.0,6.0,30.0,21.0,158.5,31.37,1025.35,3.72,79.6,15.03,90.12,10.28,58.8,3.75,5.47,1.28,2.15,32.85,39.75
718,44.0,2018.0,6.0,30.0,22.0,146.5,31.1,1035.8,3.7,81.33,15.05,90.1,8.77,54.82,3.45,2.03,1.2,3.07,32.02,36.35
719,49.0,2018.0,6.0,30.0,23.0,142.5,30.6,1045.02,3.7,82.9,15.08,90.1,13.07,57.83,2.68,2.77,1.28,2.17,29.8,41.5
720,49.5,2018.0,7.0,1.0,0.0,113.0,31.22,1033.63,3.73,80.98,15.05,90.12,14.77,57.13,2.1,3.51,1.08,1.57,36.82,42.48
721,46.5,2018.0,7.0,1.0,1.0,115.0,30.92,1035.17,3.73,81.27,15.03,90.15,23.35,56.23,2.3,4.25,1.0,1.85,47.53,48.93
722,43.5,2018.0,7.0,1.0,2.0,136.5,31.03,1032.12,3.7,80.75,15.08,90.12,16.95,47.05,2.75,4.65,0.8,3.95,29.95,38.65
723,36.5,2018.0,7.0,1.0,3.0,112.0,30.93,1028.85,3.75,80.17,15.08,90.12,4.73,25.3,1.9,8.2,0.48,0.85,28.78,17.33
724,29.0,2018.0,7.0,1.0,4.0,81.0,30.33,1041.38,3.75,82.3,15.05,90.15,6.13,31.98,2.45,5.88,0.35,0.55,31.8,21.92
725,27.0,2018.0,7.0,1.0,5.0,67.0,29.95,1042.13,10.68,82.43,15.03,90.15,7.6,30.07,4.27,7.65,0.33,0.48,31.75,22.2
726,25.5,2018.0,7.0,1.0,6.0,68.0,30.9,1024.65,100.98,79.5,15.03,90.1,9.63,34.0,6.05,11.35,0.33,0.53,32.82,25.92
727,24.5,2018.0,7.0,1.0,7.0,78.0,32.07,1008.0,161.15,76.68,15.0,90.12,5.12,24.42,7.17,22.23,0.33,2.65,33.4,17.15
728,23.0,2018.0,7.0,1.0,8.0,73.0,32.25,1009.8,203.1,77.0,15.08,90.07,4.3,17.77,7.78,27.9,0.4,2.13,37.35,12.9
729,27.5,2018.0,7.0,1.0,9.0,81.5,33.97,992.48,392.33,74.05,15.0,90.15,3.88,18.35,5.22,37.5,0.5,2.22,42.18,12.95
730,23.5,2018.0,7.0,1.0,10.0,95.0,35.77,966.5,559.25,69.7,15.08,90.1,5.02,21.2,3.8,47.88,0.43,2.1,46.05,15.42
731,17.0,2018.0,7.0,1.0,11.0,94.0,35.98,962.75,577.0,69.05,15.05,90.12,4.1,17.57,3.25,52.75,0.43,1.08,36.58,12.67
732,17.5,2018.0,7.0,1.0,12.0,88.5,36.67,953.53,534.32,67.52,15.0,90.15,4.23,20.1,3.25,55.12,0.45,1.08,36.9,14.12
733,15.5,2018.0,7.0,1.0,13.0,82.0,36.02,960.25,286.98,68.68,15.08,90.1,3.5,20.3,4.9,57.32,0.48,1.07,35.05,13.65
734,15.5,2018.0,7.0,1.0,14.0,79.5,36.38,957.18,358.1,68.15,15.0,90.12,4.18,17.95,5.42,58.1,0.45,1.13,33.37,12.93
735,15.0,2018.0,7.0,1.0,15.0,89.5,36.75,953.03,350.6,67.45,15.08,90.12,4.4,15.15,4.3,52.88,0.43,0.73,29.33,10.67
736,13.0,2018.0,7.0,1.0,16.0,85.5,36.3,955.57,225.75,67.88,15.08,90.07,4.38,14.45,3.52,60.2,0.4,1.52,39.23,11.3
737,13.0,2018.0,7.0,1.0,17.0,70.5,35.93,954.93,113.52,67.75,15.03,90.12,3.28,16.4,4.07,62.43,0.48,2.63,39.95,11.4
738,12.5,2018.0,7.0,1.0,18.0,96.0,33.1,986.82,26.03,73.12,15.05,90.17,3.53,21.95,4.5,47.4,0.58,2.77,39.2,14.58
739,10.5,2018.0,7.0,1.0,19.0,111.0,32.45,990.25,4.18,73.7,15.05,90.15,8.05,35.6,6.03,29.9,0.82,1.45,33.65,25.47
740,17.0,2018.0,7.0,1.0,20.0,117.0,32.52,986.0,3.62,72.97,15.05,90.1,5.55,40.27,4.45,23.62,0.9,3.17,32.6,25.9
741,24.0,2018.0,7.0,1.0,21.0,117.5,32.02,998.12,3.65,75.02,15.08,90.12,6.4,32.8,1.1,24.58,0.77,5.7,32.33,22.67
742,20.0,2018.0,7.0,1.0,22.0,90.0,31.6,1007.95,3.75,76.67,15.03,90.15,4.88,25.8,1.5,29.52,0.6,3.05,30.35,17.75
743,17.5,2018.0,7.0,1.0,23.0,71.5,31.4,1014.42,3.7,77.77,15.05,90.15,4.47,23.78,1.32,24.12,0.5,1.65,26.43,16.25
744,15.5,2018.0,7.0,2.0,0.0,60.5,31.37,1015.3,3.73,77.92,15.03,90.1,3.7,22.12,1.68,22.5,0.4,1.53,30.8,14.78
745,14.5,2018.0,7.0,2.0,1.0,54.5,31.45,1006.62,3.75,76.48,15.05,90.1,3.48,15.52,3.98,31.05,0.35,1.8,39.22,11.05
746,15.0,2018.0,7.0,2.0,2.0,65.5,31.25,1011.75,3.7,77.35,15.1,90.07,4.1,13.6,2.35,29.2,0.3,2.03,27.9,10.65
747,13.5,2018.0,7.0,2.0,3.0,71.5,31.05,1014.45,3.7,77.77,15.03,90.15,3.12,15.68,4.35,22.2,0.3,0.75,26.65,10.95
748,13.5,2018.0,7.0,2.0,4.0,73.0,31.15,1001.02,3.68,75.53,15.08,90.05,2.93,13.45,5.37,25.43,0.3,1.18,28.63,9.58
749,17.0,2018.0,7.0,2.0,5.0,90.0,31.13,993.95,12.6,74.33,15.08,90.1,5.28,21.2,5.17,20.97,0.3,1.53,28.57,15.6
750,26.5,2018.0,7.0,2.0,6.0,113.0,31.35,985.03,76.98,72.83,15.03,90.12,5.85,24.57,8.3,20.1,0.35,1.62,28.45,17.82
751,32.0,2018.0,7.0,2.0,7.0,142.0,32.52,968.58,202.58,70.08,15.03,90.07,6.05,20.8,7.7,26.85,0.4,1.87,26.53,16.03
752,30.5,2018.0,7.0,2.0,8.0,160.5,33.82,954.6,299.1,67.73,15.05,90.12,4.67,20.45,5.02,35.38,0.38,2.25,27.35,14.65
753,35.5,2018.0,7.0,2.0,9.0,197.0,35.22,944.3,459.28,66.0,15.05,90.12,7.07,21.83,6.37,42.25,0.4,2.5,28.35,17.32
754,35.5,2018.0,7.0,2.0,10.0,195.0,35.77,941.75,391.43,65.55,15.05,90.12,8.23,28.8,7.48,40.73,0.43,3.12,30.15,21.95
755,26.0,2018.0,7.0,2.0,11.0,157.5,36.28,939.4,460.73,65.17,15.03,90.1,6.3,27.6,9.02,48.28,0.45,3.12,28.8,19.82
756,23.0,2018.0,7.0,2.0,12.0,180.5,37.8,929.22,585.92,63.45,15.03,90.12,5.0,21.73,7.3,62.67,0.4,3.17,28.75,15.7
757,21.0,2018.0,7.0,2.0,13.0,176.0,37.85,930.53,472.6,63.68,15.05,90.12,5.35,15.75,5.13,70.38,0.4,3.1,28.35,12.73
758,17.5,2018.0,7.0,2.0,14.0,149.5,37.82,930.0,396.6,63.57,15.0,90.17,4.55,17.15,5.52,68.23,0.4,2.68,27.07,12.77
759,22.5,2018.0,7.0,2.0,15.0,161.5,38.03,927.03,344.65,63.1,15.03,90.12,3.38,15.12,6.8,66.78,0.4,2.35,24.32,10.3
760,28.5,2018.0,7.0,2.0,16.0,193.5,38.18,924.4,239.75,62.68,15.0,90.15,3.78,17.93,4.55,65.1,0.45,3.37,28.8,12.65
761,29.5,2018.0,7.0,2.0,17.0,233.5,37.45,928.57,104.58,63.35,15.03,90.2,3.68,17.65,5.27,65.58,0.43,3.9,29.48,12.38
762,29.0,2018.0,7.0,2.0,18.0,225.0,36.15,938.15,25.73,64.95,15.03,90.17,3.12,21.57,5.25,62.28,0.53,4.52,29.0,14.08
763,23.0,2018.0,7.0,2.0,19.0,239.5,27.12,1039.13,3.55,81.92,15.08,90.12,3.05,18.62,6.8,74.3,0.45,4.9,25.3,12.45
764,17.5,2018.0,7.0,2.0,20.0,162.5,26.7,1074.62,3.55,87.88,15.05,90.1,3.45,25.93,5.88,42.73,0.65,3.32,24.75,16.55
765,12.5,2018.0,7.0,2.0,21.0,36.0,26.75,1045.92,3.65,83.07,15.05,90.12,3.95,30.4,2.2,45.8,0.6,6.17,24.95,19.35
766,7.5,2018.0,7.0,2.0,22.0,30.0,26.57,1051.98,3.62,84.08,15.08,90.1,4.2,34.38,1.55,40.3,0.6,4.22,24.37,21.67
767,13.5,2018.0,7.0,2.0,23.0,35.0,26.85,1044.85,3.65,82.9,15.1,90.1,5.92,31.42,1.43,38.03,0.5,5.92,22.95,21.52
768,20.0,2018.0,7.0,3.0,0.0,46.5,27.6,1039.1,3.73,81.92,15.05,90.12,16.9,55.73,1.55,17.53,0.88,5.1,23.1,43.45
769,24.5,2018.0,7.0,3.0,1.0,75.0,28.1,1033.27,3.73,80.92,15.0,90.15,25.75,64.97,1.47,8.45,0.75,5.85,29.33,55.55
770,25.5,2018.0,7.0,3.0,2.0,80.5,28.08,1032.4,3.77,80.8,15.08,90.1,7.15,45.75,1.35,12.1,0.5,6.23,22.85,30.2
771,17.5,2018.0,7.0,3.0,3.0,64.5,27.65,1037.02,3.68,81.57,15.05,90.1,6.15,37.7,3.1,13.47,0.5,3.6,22.73,25.07
772,16.0,2018.0,7.0,3.0,4.0,62.5,27.8,1038.08,3.67,81.73,15.05,90.1,9.3,45.88,4.02,12.43,0.65,3.18,22.75,32.08
773,21.0,2018.0,7.0,3.0,5.0,69.5,27.9,1039.0,18.57,81.9,15.08,90.1,9.7,43.25,2.97,10.75,0.5,3.62,23.3,30.93
774,28.0,2018.0,7.0,3.0,6.0,86.0,29.1,1032.48,102.98,80.8,15.0,90.12,17.72,43.5,2.92,11.27,0.65,5.6,24.78,37.6
775,36.5,2018.0,7.0,3.0,7.0,102.0,29.65,1027.85,168.02,80.02,15.0,90.12,14.33,40.0,2.4,14.58,0.63,5.95,24.77,32.95
776,37.0,2018.0,7.0,3.0,8.0,100.5,31.53,1004.8,398.07,76.15,15.08,90.12,11.45,36.97,3.42,26.73,0.7,4.78,24.2,28.97
777,42.0,2018.0,7.0,3.0,9.0,109.5,33.0,991.95,527.35,74.0,15.03,90.12,8.17,35.8,5.95,84.4,0.75,5.35,25.23,25.72
778,56.0,2018.0,7.0,3.0,10.0,123.0,33.42,990.58,357.7,73.75,15.05,90.05,6.93,41.53,8.92,114.45,0.8,7.08,26.7,27.72
779,54.0,2018.0,7.0,3.0,11.0,128.0,32.67,1002.5,419.12,75.8,15.05,90.12,6.25,29.78,8.27,89.65,0.78,5.98,25.33,21.0
780,49.0,2018.0,7.0,3.0,12.0,133.0,34.52,981.27,669.58,72.2,15.08,90.12,2.33,24.6,6.97,127.75,0.7,2.98,24.47,14.95
781,54.5,2018.0,7.0,3.0,13.0,140.0,34.93,973.05,417.68,70.83,15.0,90.15,3.9,18.9,6.6,143.45,0.53,2.12,31.4,13.25
782,48.0,2018.0,7.0,3.0,14.0,138.5,34.75,967.03,288.88,69.8,15.05,90.15,5.08,21.0,6.6,93.55,0.33,4.85,32.75,15.28
783,38.5,2018.0,7.0,3.0,15.0,123.5,34.07,971.53,174.07,70.55,15.08,90.15,4.45,18.82,5.5,70.85,0.33,1.5,28.75,13.6
784,34.0,2018.0,7.0,3.0,16.0,122.0,34.73,964.3,252.6,69.35,15.08,90.15,3.15,18.15,3.03,70.68,0.33,3.47,37.3,12.2
785,29.5,2018.0,7.0,3.0,17.0,133.5,34.23,972.13,118.27,70.65,15.03,90.1,3.83,20.37,3.85,64.48,0.43,3.23,41.95,14.03
786,25.5,2018.0,7.0,3.0,18.0,131.0,31.87,984.9,35.97,72.8,15.03,90.15,5.1,28.6,5.02,54.68,0.5,5.8,43.95,19.38
787,22.0,2018.0,7.0,3.0,19.0,116.5,31.32,983.62,4.6,72.6,15.03,90.12,4.82,34.5,7.68,45.82,0.67,4.62,41.72,22.28
788,29.0,2018.0,7.0,3.0,20.0,123.0,31.37,995.5,3.7,74.6,15.05,90.15,5.43,39.85,6.25,34.05,0.93,10.97,38.42,25.63
789,45.5,2018.0,7.0,3.0,21.0,147.5,31.4,1010.3,3.75,77.1,15.08,90.12,7.6,52.05,5.77,73.85,1.22,11.8,38.43,34.0
790,51.5,2018.0,7.0,3.0,22.0,158.5,31.45,1018.8,3.75,78.5,15.03,90.1,11.35,60.18,9.5,76.67,1.28,13.22,38.45,41.2
791,49.5,2018.0,7.0,3.0,23.0,148.0,31.58,1020.88,3.7,78.85,15.1,90.1,5.65,45.03,8.2,13.33,0.8,5.67,30.8,28.5
792,45.0,2018.0,7.0,4.0,0.0,132.0,30.2,1045.62,3.65,83.05,15.03,90.12,7.2,39.18,4.98,12.53,0.68,0.72,33.92,26.72
793,42.0,2018.0,7.0,4.0,1.0,105.0,28.6,1080.5,3.5,88.88,15.05,90.1,4.8,35.28,2.82,9.75,0.63,0.78,43.25,22.65
794,40.0,2018.0,7.0,4.0,2.0,81.0,28.1,1080.88,3.5,88.95,15.08,90.1,4.9,30.3,4.75,11.05,0.4,0.72,28.3,20.0
795,34.5,2018.0,7.0,4.0,3.0,77.5,28.3,1074.67,3.48,87.9,15.1,90.1,4.07,24.57,3.48,12.27,0.43,0.88,33.13,16.38
796,37.0,2018.0,7.0,4.0,4.0,84.0,28.48,1048.97,3.65,83.57,15.05,90.1,3.65,29.5,4.23,68.33,0.43,4.25,32.58,18.65
797,34.0,2018.0,7.0,4.0,5.0,80.0,27.82,1035.15,10.95,81.25,15.05,90.15,3.75,28.73,8.57,39.4,0.45,4.12,29.97,18.43
798,27.5,2018.0,7.0,4.0,6.0,68.5,25.9,1068.4,40.93,86.85,15.03,90.15,4.57,20.6,9.17,20.58,0.33,3.0,29.75,14.67
799,27.5,2018.0,7.0,4.0,7.0,56.5,25.82,1078.02,70.1,88.48,15.1,90.1,7.28,30.6,6.02,21.28,0.38,2.97,26.9,22.25
800,28.0,2018.0,7.0,4.0,8.0,46.5,27.55,1053.1,272.08,84.28,15.08,90.1,6.95,22.7,4.63,28.88,0.45,3.83,27.3,17.73
801,42.0,2018.0,7.0,4.0,9.0,69.0,30.65,1013.13,604.62,77.55,15.05,90.1,6.2,26.92,5.95,49.3,0.53,4.75,32.67,19.35
802,44.5,2018.0,7.0,4.0,10.0,85.5,33.62,975.93,684.83,71.27,15.03,90.15,4.88,24.98,7.88,98.6,0.48,5.5,36.35,17.18
803,33.5,2018.0,7.0,4.0,11.0,84.5,34.33,963.72,522.2,69.2,15.05,90.1,3.4,25.33,9.67,112.15,0.58,4.73,37.6,16.3
804,36.0,2018.0,7.0,4.0,12.0,101.5,35.53,950.7,682.77,67.05,15.03,90.12,4.03,26.0,9.25,138.6,0.58,7.07,35.12,17.07
805,33.0,2018.0,7.0,4.0,13.0,119.5,35.52,938.45,501.15,65.0,15.08,90.07,2.73,20.65,7.38,124.17,0.43,5.9,34.57,13.2
806,34.0,2018.0,7.0,4.0,14.0,134.0,36.62,930.93,589.15,63.73,15.08,90.07,3.67,23.88,7.55,155.38,0.5,5.12,35.45,15.75
807,43.0,2018.0,7.0,4.0,15.0,146.25,36.2,935.0,369.53,64.43,15.08,90.12,3.38,29.22,7.88,176.65,0.58,5.68,32.58,18.3
808,49.5,2018.0,7.0,4.0,16.0,161.5,35.9,934.18,195.95,64.38,15.08,90.1,3.27,30.25,10.28,165.55,0.5,6.02,40.57,18.72
809,47.0,2018.0,7.0,4.0,17.0,165.0,33.1,960.75,69.6,68.83,15.1,90.1,4.0876923,90.6,7.88,132.92,0.58,6.45,39.1,20.2
810,44.5,2018.0,7.0,4.0,18.0,146.5,32.38,974.0,37.17,71.05,15.03,90.15,4.9053845,133.55,7.75,75.05,0.95,6.73,42.7,48.52
811,41.5,2018.0,7.0,4.0,19.0,147.0,31.97,992.8,4.85,74.2,15.03,90.1,5.723077,130.88,7.52,45.65,1.08,9.48,39.75,52.93
812,37.5,2018.0,7.0,4.0,20.0,136.0,31.47,1013.22,3.75,77.58,15.05,90.12,6.540769,79.27,7.63,44.15,0.9,0.83,39.67,27.6
813,32.5,2018.0,7.0,4.0,21.0,102.0,30.95,1023.98,3.75,79.35,15.03,90.12,7.3584614,70.48,6.3,38.97,0.83,0.83,40.83,25.97
814,31.0,2018.0,7.0,4.0,22.0,94.0,30.5,1028.47,3.73,80.12,15.0,90.1,8.176153,65.35,6.27,37.35,0.72,0.7,39.1,25.3
815,35.0,2018.0,7.0,4.0,23.0,92.0,30.05,1033.98,3.82,81.05,15.03,90.15,8.993846,57.73,4.55,34.88,0.55,3.32,35.72,22.72
816,34.5,2018.0,7.0,5.0,0.0,87.5,29.92,1032.05,3.77,80.7,15.03,90.17,9.811539,47.47,3.1,39.37,0.45,5.0,39.47,19.33
817,23.5,2018.0,7.0,5.0,1.0,72.0,29.75,1033.27,3.73,80.9,15.05,90.15,10.6292305,48.27,3.98,29.9,0.45,5.48,44.42,20.1
818,23.5,2018.0,7.0,5.0,2.0,61.5,29.28,1034.47,3.8,81.1,15.03,90.1,11.446922,73.15,5.3,37.45,0.45,4.4,32.75,36.7
819,32.5,2018.0,7.0,5.0,3.0,73.0,29.15,1022.4,3.8,79.12,15.05,90.12,12.264615,66.68,5.38,33.73,0.4,4.73,33.47,30.72
820,30.0,2018.0,7.0,5.0,4.0,73.5,28.65,1022.53,3.8,79.15,15.03,90.15,13.082308,69.45,7.95,21.6,0.38,3.95,32.8,33.4
821,29.5,2018.0,7.0,5.0,5.0,67.5,27.95,1041.58,18.77,82.3,15.0,90.12,13.9,91.7,7.25,11.1,0.55,5.4,32.3,53.7
822,42.5,2018.0,7.0,5.0,6.0,94.5,30.2,1018.23,100.85,78.4,15.08,90.1,24.72,111.95,8.17,27.58,0.83,5.75,34.27,79.7
823,59.0,2018.0,7.0,5.0,7.0,139.5,32.8,992.1,222.52,74.05,15.05,90.12,24.62,126.48,10.4,54.35,0.88,6.2,33.75,87.3
824,56.0,2018.0,7.0,5.0,8.0,145.0,34.57,972.2,414.8,70.77,15.03,90.15,5.82,85.82,12.5,36.78,0.63,4.3,37.65,50.43
825,42.0,2018.0,7.0,5.0,9.0,125.5,36.58,951.98,553.78,67.37,15.03,90.12,2.02,66.05,13.63,59.3,0.53,5.48,38.43,36.77
826,41.5,2018.0,7.0,5.0,10.0,139.0,36.58,951.7,586.68,67.32,15.0,90.15,0.67,78.45,11.5,102.15,0.58,5.5,41.38,41.95
827,44.5,2018.0,7.0,5.0,11.0,158.0,36.1,957.45,470.35,68.3,15.03,90.15,0.5525,56.15,12.1,110.98,0.55,4.8,42.35,29.22
828,51.5,2018.0,7.0,5.0,12.0,171.5,37.7,941.3,706.75,65.6,15.05,90.15,0.435,52.9,10.88,116.27,0.55,0.62,37.32,26.35
829,55.0,2018.0,7.0,5.0,13.0,182.0,37.52,934.62,489.93,64.5,15.0,90.15,0.3175,45.32,10.2,113.82,0.48,1.75,38.05,22.68
830,51.5,2018.0,7.0,5.0,14.0,182.5,37.75,929.62,469.28,63.63,15.05,90.15,0.2,53.43,7.5,99.1,0.4,2.38,36.82,26.4
831,45.5,2018.0,7.0,5.0,15.0,212.0,32.77,971.65,61.92,70.65,15.08,90.1,3.0749998,43.58,6.45,82.05,0.35,3.85,33.6,21.1
832,39.5,2018.0,7.0,5.0,16.0,198.0,32.53,991.47,266.0,73.95,15.05,90.1,5.95,88.0,4.45,53.32,0.48,3.3,36.75,51.47
833,43.0,2018.0,7.0,5.0,17.0,172.0,34.68,953.52,181.33,67.62,15.08,90.12,0.4,57.1,6.62,90.2,0.43,4.05,40.7,29.67
834,46.5,2018.0,7.0,5.0,18.0,178.0,33.53,959.38,61.67,68.6,15.03,90.15,1.2,66.7,9.55,77.92,0.48,6.33,42.3,33.28
835,42.5,2018.0,7.0,5.0,19.0,152.5,31.92,974.3,5.62,71.1,15.05,90.12,2.0,105.85,9.3,45.25,0.68,6.9,40.1,56.48
836,41.5,2018.0,7.0,5.0,20.0,150.5,30.45,1008.73,3.77,76.85,15.03,90.15,5.23,154.48,9.35,14.17,0.95,6.62,35.32,85.9
837,45.0,2018.0,7.0,5.0,21.0,165.0,30.12,1016.07,3.8,78.05,15.05,90.15,20.05,159.65,8.27,9.25,1.23,7.23,38.08,101.2
838,54.0,2018.0,7.0,5.0,22.0,191.0,30.9,993.68,3.68,74.32,15.0,90.1,36.3,166.5,11.55,73.5,0.82,8.8,37.18,118.15
839,59.0,2018.0,7.0,5.0,23.0,220.5,30.72,995.75,3.7,74.67,15.03,90.15,16.75,133.25,16.53,34.85,0.63,8.83,36.07,84.33
840,50.5,2018.0,7.0,6.0,0.0,204.0,30.65,998.28,3.65,75.1,15.05,90.1,3.2,102.52,10.12,14.28,0.48,6.05,35.9,57.15
841,49.0,2018.0,7.0,6.0,1.0,177.5,30.18,1009.32,3.73,76.92,15.05,90.17,3.9,102.35,10.42,17.8,0.43,5.2,42.43,57.47
842,49.5,2018.0,7.0,6.0,2.0,148.0,29.32,1028.73,3.73,80.15,15.03,90.15,2.6,82.25,9.4,20.5,0.4,4.17,34.95,45.9
843,43.5,2018.0,7.0,6.0,3.0,128.0,29.68,1021.3,3.73,78.92,15.05,90.07,1.3,85.37,7.48,21.22,0.38,4.12,35.7,45.85
844,43.5,2018.0,7.0,6.0,4.0,139.5,29.22,1027.75,3.8,80.02,15.0,90.12,38.98,136.7,6.42,17.45,0.43,3.8,37.0,104.48
845,51.5,2018.0,7.0,6.0,5.0,145.5,29.05,1030.62,17.65,80.5,15.03,90.15,27.48,150.22,7.5,11.58,0.45,5.1,41.18,102.27
846,47.5,2018.0,7.0,6.0,6.0,145.0,30.15,1016.8,96.5,78.18,15.03,90.12,10.48,98.8,7.45,20.78,0.53,4.35,42.17,61.08
847,43.0,2018.0,7.0,6.0,7.0,169.5,32.32,991.4,235.17,73.92,15.03,90.17,7.12,80.12,7.1,35.88,0.67,4.8,42.85,48.35
848,50.0,2018.0,7.0,6.0,8.0,200.0,34.3,971.15,387.4,70.57,15.0,90.2,8.3,84.68,5.25,51.2,0.67,6.77,50.53,51.73
849,54.5,2018.0,7.0,6.0,9.0,220.5,36.12,944.93,526.05,66.2,15.05,90.15,4.03,74.43,5.95,78.02,0.62,9.57,60.32,42.77
850,54.5,2018.0,7.0,6.0,10.0,235.0,37.2,933.27,603.32,64.25,15.05,90.15,33.52,71.1,6.78,100.03,0.45,6.6,63.4,73.02
851,42.5,2018.0,7.0,6.0,11.0,216.0,37.47,926.55,554.7,63.15,15.05,90.15,2.75,71.82,7.07,88.98,0.4,4.33,60.27,39.97
852,37.5,2018.0,7.0,6.0,12.0,196.5,37.63,921.93,549.23,62.35,15.03,90.07,2.07,58.12,8.15,89.68,0.4,3.18,54.45,32.45
853,38.0,2018.0,7.0,6.0,13.0,202.0,38.28,910.95,599.7,60.53,15.03,90.12,1.7,18.65,10.7,89.1,0.3,2.72,45.15,10.4
854,34.5,2018.0,7.0,6.0,14.0,198.5,38.75,900.88,575.03,58.85,15.03,90.12,1.18,23.72,8.22,97.03,0.3,3.03,49.02,13.55
855,37.0,2018.0,7.0,6.0,15.0,173.5,38.25,906.4,349.25,59.77,15.03,90.12,0.65,25.18,7.1,101.33,0.28,2.82,50.0,14.0
856,39.0,2018.0,7.0,6.0,16.0,156.5,37.6,909.12,274.83,60.22,15.05,90.12,0.45,22.65,6.48,102.42,0.38,2.75,51.23,12.35
857,41.5,2018.0,7.0,6.0,17.0,147.0,36.72,911.53,102.6,60.62,15.03,90.17,0.1,27.9,5.35,101.2,0.5,2.7,54.53,14.6
858,48.0,2018.0,7.0,6.0,18.0,147.5,35.5,923.65,32.55,62.68,15.05,90.15,0.2,32.9,5.72,104.7,0.6,3.0,50.95,17.4
859,57.0,2018.0,7.0,6.0,19.0,170.0,34.55,938.2,4.42,65.1,15.03,90.15,0.33,43.35,7.65,86.88,0.85,4.17,47.88,23.25
860,65.5,2018.0,7.0,6.0,20.0,194.5,33.62,956.8,3.55,68.17,15.0,90.15,0.52,45.98,7.58,64.1,1.08,5.05,42.65,24.72
861,73.5,2018.0,7.0,6.0,21.0,216.5,33.07,960.1,3.6,68.73,15.08,90.12,0.8,55.95,6.73,45.32,1.13,7.38,46.97,30.43
862,70.5,2018.0,7.0,6.0,22.0,219.0,32.72,961.7,3.6,68.97,15.03,90.1,0.62,47.45,6.83,42.07,0.9,6.33,45.8,25.78
863,62.5,2018.0,7.0,6.0,23.0,202.0,32.07,975.73,3.68,71.35,15.0,90.12,1.4,47.05,3.4,39.95,0.67,4.75,42.1,26.03
864,70.5,2018.0,7.0,7.0,0.0,197.0,31.4,988.48,3.65,73.48,15.03,90.12,1.53,47.45,2.97,34.97,0.6,3.7,41.48,26.52
865,75.5,2018.0,7.0,7.0,1.0,194.5,30.03,1015.45,3.78,77.93,15.05,90.15,4.62,79.75,4.32,11.3,0.6,4.68,54.47,46.2
866,72.5,2018.0,7.0,7.0,2.0,164.5,29.75,1018.55,3.78,78.48,15.0,90.12,7.7,78.65,5.2,13.5,0.5,5.42,40.05,48.1
867,73.5,2018.0,7.0,7.0,3.0,138.0,29.13,1027.0,3.7,79.88,15.05,90.1,11.5,86.25,6.08,11.2,0.5,5.25,43.32,55.2
868,63.5,2018.0,7.0,7.0,4.0,119.5,29.02,1026.92,3.78,79.85,15.03,90.12,8.08,79.58,8.92,14.37,0.4,4.63,45.77,48.9
869,60.5,2018.0,7.0,7.0,5.0,118.5,29.18,1029.68,18.35,80.33,15.03,90.12,8.4,61.55,8.2,18.77,0.5,4.62,47.88,39.88
870,79.0,2018.0,7.0,7.0,6.0,165.0,31.07,1004.15,102.4,76.05,15.03,90.12,3.25,47.48,7.97,34.07,0.63,6.2,56.73,27.95
871,81.5,2018.0,7.0,7.0,7.0,183.5,33.47,971.65,242.97,70.63,15.03,90.1,4.35,42.8,8.8,52.43,0.6,6.15,61.75,26.3
872,72.5,2018.0,7.0,7.0,8.0,163.0,35.48,951.1,384.15,67.25,15.05,90.12,2.85,29.97,8.4,80.53,0.55,3.9,62.17,18.25
873,68.0,2018.0,7.0,7.0,9.0,155.5,35.75,941.93,522.75,65.7,15.0,90.17,0.85,22.72,9.22,118.45,0.45,4.27,69.73,12.8
874,65.5,2018.0,7.0,7.0,10.0,156.0,36.65,932.6,563.92,64.12,15.0,90.15,0.5,17.72,9.8,141.88,0.48,3.43,68.2,9.85
875,62.0,2018.0,7.0,7.0,11.0,153.5,38.33,910.9,714.85,60.52,15.0,90.12,0.4,22.68,11.32,139.15,0.45,3.95,67.15,12.4
876,47.5,2018.0,7.0,7.0,12.0,159.0,38.88,908.2,723.55,60.07,15.03,90.17,0.28,21.17,10.88,134.13,0.43,3.03,57.93,11.53
877,39.5,2018.0,7.0,7.0,13.0,167.0,39.2,903.6,648.55,59.32,15.0,90.17,0.35,18.05,8.9,136.15,0.4,2.95,62.58,9.85
878,41.5,2018.0,7.0,7.0,14.0,173.0,39.43,900.12,576.95,58.73,15.0,90.2,0.3,19.43,7.03,136.72,0.35,2.75,60.27,10.6
