,PM2.5,year,month,day,hour,PM10,AT,BP,SR,RH,WS,WD,NO,NO2,SO2,Ozone,CO,Benzene,NH3,NOx
487,86.0,2018.0,6.0,21.0,7.0,628.0,32.91,712.2817,397.18878,50.25,1.2445256,169.2331,12.48,21.73,1.68,3.11,0.05,4.43,2.27,27.58
488,86.0,2018.0,6.0,21.0,8.0,674.0,34.72,712.2359,397.99258,46.08,1.2423358,168.80632,17.39,21.53,0.82,4.03,0.06,6.09,2.68,37.84
489,77.0,2018.0,6.0,21.0,9.0,625.0,36.48,712.1901,398.79636,41.25,1.240146,168.37956,19.48,23.8,0.86,4.33,0.09,6.85,2.45,42.92
490,75.0,2018.0,6.0,21.0,10.0,598.0,38.56,712.14435,399.60016,34.5,1.2379563,167.9528,15.13,21.77,1.37,3.17,0.16,7.27,1.36,45.03
491,70.0,2018.0,6.0,21.0,11.0,432.0,40.23,712.0986,400.40396,27.67,1.2357664,167.52603,11.39,55.59,6.25,1.79,0.19,4.0,1.64,1.28
492,57.0,2018.0,6.0,21.0,12.0,249.0,41.27,712.0528,401.20773,25.33,1.2335767,167.09927,11.16,40.07,4.45,1.92,0.21,3.99,1.22,14.36
493,57.0,2018.0,6.0,21.0,13.0,257.0,42.06,712.007,402.01154,25.33,1.2313869,166.6725,11.12,39.69,5.66,2.25,0.2,4.0,1.12,11.01
494,57.0,2018.0,6.0,21.0,14.0,269.0,40.33,711.96124,402.81534,25.08,1.2291971,166.24574,11.013333,38.47,5.53,1.86,0.15,3.23,0.43,7.07
495,41.0,2018.0,6.0,21.0,15.0,194.0,40.87,711.91547,403.6191,23.67,1.2270073,165.81897,10.906667,36.49,4.18,2.0,0.14,3.15,1.37,7.17
496,39.0,2018.0,6.0,21.0,16.0,210.0,42.02,711.8697,404.4229,21.42,1.2248175,165.39221,10.8,35.2,4.05,2.39,0.13,3.08,1.17,11.75
497,35.0,2018.0,6.0,21.0,17.0,195.0,41.31,711.8239,405.2267,21.17,1.2226278,164.96545,10.0,35.22,3.98,2.32,0.13,2.83,0.82,7.01
498,33.0,2018.0,6.0,21.0,18.0,156.0,39.24,711.7782,406.0305,31.25,1.220438,164.53868,13.07,15.35,0.51,2.22,0.14,6.64,3.72,36.93
499,53.0,2018.0,6.0,21.0,19.0,291.0,38.16,711.7324,406.8343,34.67,1.2182482,164.11192,17.78,20.2,0.88,2.43,0.13,9.65,2.97,37.76
500,72.0,2018.0,6.0,21.0,20.0,316.0,36.55,711.68665,407.6381,37.42,1.2160584,163.68515,28.13,35.49,1.13,7.51,0.06,9.92,2.5,39.27
501,63.0,2018.0,6.0,21.0,21.0,519.0,34.84,711.64087,408.44186,42.67,1.2138686,163.25839,24.75,32.07,0.94,7.25,0.04,8.25,3.09,41.02
502,58.0,2018.0,6.0,21.0,22.0,411.0,34.16,711.5951,409.24567,44.42,1.2116789,162.83163,23.81,31.2,1.02,4.48,0.03,7.47,8.02,42.38
503,63.0,2018.0,6.0,21.0,23.0,371.0,33.89,711.5493,410.04944,43.67,1.2094891,162.40486,21.31,33.98,3.6,4.24,0.02,4.52,17.19,43.01
504,63.0,2018.0,6.0,22.0,0.0,344.0,33.82,711.50354,410.85324,43.17,1.2072994,161.9781,21.47,24.17,0.58,2.75,0.04,7.13,2.42,40.62
505,51.0,2018.0,6.0,22.0,1.0,259.0,32.58,711.45776,411.65704,47.42,1.2051095,161.55133,26.82,31.6,1.13,3.22,0.02,5.49,5.4,36.65
506,58.0,2018.0,6.0,22.0,2.0,221.0,32.12,711.412,412.46082,48.83,1.2029197,161.12457,5.4,36.2,4.22,6.6,0.03,3.15,7.03,4.54
507,53.0,2018.0,6.0,22.0,3.0,202.0,31.75,711.3662,413.26462,51.42,1.20073,160.69781,8.44625,35.9025,4.52,7.175,0.02,3.9,5.76,0.4
508,58.0,2018.0,6.0,22.0,4.0,246.0,31.42,711.32043,414.06842,52.17,1.1985402,160.27104,11.4925,35.605,5.42,7.75,0.02,4.65,4.34,0.48
509,57.0,2018.0,6.0,22.0,5.0,246.0,31.27,711.27466,414.8722,53.92,1.1963503,159.84428,14.538751,35.3075,7.68,5.53,0.02,4.92,0.52,0.6066667
510,79.0,2018.0,6.0,22.0,6.0,293.0,31.95,711.2289,415.676,54.08,1.1941606,159.41751,17.585001,35.010002,10.47,5.39,0.02,6.41,0.77,0.73333335
511,86.0,2018.0,6.0,22.0,7.0,377.0,34.32,711.1831,416.4798,45.25,1.1919708,158.99075,20.63125,34.7125,7.67,9.9,0.02,7.2,11.43,0.86
512,102.0,2018.0,6.0,22.0,8.0,365.0,36.13,711.1373,417.28357,39.83,1.1897811,158.564,23.6775,34.415,5.85,7.95,0.06,6.3766665,10.28,0.83
513,85.0,2018.0,6.0,22.0,9.0,284.0,38.88,711.09155,418.08737,33.83,1.1875913,158.13722,26.723751,34.1175,5.64,6.0,0.11,5.5533333,10.84,0.87
514,78.0,2018.0,6.0,22.0,10.0,332.0,40.52,711.0458,418.89117,28.58,1.1854014,157.71046,29.77,33.82,5.48,4.05,0.18,4.73,7.87,3.93
515,68.0,2018.0,6.0,22.0,11.0,290.0,41.94,711.0,419.69495,25.67,1.1832117,157.28369,21.87,24.98,1.99,3.2,0.21,6.24,3.62,12.44
516,62.0,2018.0,6.0,22.0,12.0,290.0,42.52,704.5,420.49875,21.83,1.1810219,156.85693,12.93,15.68,1.49,2.81,0.18,4.53,2.51,10.03
517,46.0,2018.0,6.0,22.0,13.0,229.0,43.58,704.4583,421.30255,20.83,1.1788322,156.43018,13.03,15.57,0.99,2.77,0.17,4.02,1.93,11.07
518,48.0,2018.0,6.0,22.0,14.0,241.0,44.17,704.4167,422.10632,18.67,1.1766424,156.0034,13.02,16.2,2.3,2.56,0.16,4.28,2.74,12.02
519,35.0,2018.0,6.0,22.0,15.0,191.0,44.12,704.375,422.91013,15.67,1.1744525,155.57664,12.21,18.62,3.27,3.91,0.15,4.18,4.9,14.33
520,34.0,2018.0,6.0,22.0,16.0,184.0,43.59,704.3333,423.71393,15.25,1.1722628,155.14987,13.3,20.7,3.89,2.16,0.14,2.54,1.11,11.39
521,28.0,2018.0,6.0,22.0,17.0,156.0,43.14,704.2917,424.5177,14.08,1.170073,154.72311,11.0,20.27,3.41,2.7,0.13,2.62,2.23,8.37
522,23.0,2018.0,6.0,22.0,18.0,145.0,41.19,704.25,425.3215,16.0,1.1678833,154.29636,15.37,19.36,2.79,2.67,0.11,5.78,2.02,15.44
523,34.0,2018.0,6.0,22.0,19.0,185.0,39.31,704.2083,426.1253,28.0,1.1656934,153.86958,22.3,24.83,10.16,2.55,0.12,8.08,1.6,26.34
524,59.0,2018.0,6.0,22.0,20.0,346.0,38.26,704.1667,426.92908,35.0,1.1635036,153.44283,20.28,22.7,12.73,2.4,0.12,8.08,1.09,28.27
525,66.0,2018.0,6.0,22.0,21.0,326.0,37.02,704.125,427.73288,39.67,1.1613139,153.01605,36.3,39.88,12.57,3.57,0.06,8.63,1.49,30.95
526,75.0,2018.0,6.0,22.0,22.0,389.0,36.62,704.0833,428.53668,40.42,1.1591241,152.5893,38.57,42.4,7.68,3.82,0.06,10.26,1.98,34.51
527,79.0,2018.0,6.0,22.0,23.0,323.0,35.7,704.0417,429.34045,43.08,1.1569344,152.16254,53.19,58.35,4.72,5.18,0.02,11.74,2.16,30.43
528,85.0,2018.0,6.0,23.0,0.0,309.0,34.88,704.0,430.14426,45.33,1.1547445,151.73576,40.42,59.4,1.98,8.88,0.01,9.87,14.58,48.27
529,80.0,2018.0,6.0,23.0,1.0,307.0,35.22,703.9583,430.94806,42.92,1.1525548,151.309,40.97,49.73,3.22,6.45,0.03,8.1,5.69,35.52
530,73.0,2018.0,6.0,23.0,2.0,237.0,34.73,703.9167,431.75183,44.33,1.150365,150.88223,35.3,38.68,4.24,3.45,0.03,6.3,5.3,15.05
531,68.0,2018.0,6.0,23.0,3.0,294.0,34.47,703.875,432.55563,46.25,1.1481752,150.45547,21.76,43.25,2.63,5.53,0.02,7.31,28.04,50.72
532,81.0,2018.0,6.0,23.0,4.0,407.0,34.62,703.8333,433.35944,44.5,1.1459855,150.02872,29.33,46.56,5.08,5.08,0.01,7.05,19.58,48.18
533,80.0,2018.0,6.0,23.0,5.0,304.0,34.16,703.7917,434.1632,46.25,1.1437956,149.60194,20.87,36.26,5.69,4.13,5.01,6.63,19.01,57.87
534,143.0,2018.0,6.0,23.0,6.0,378.0,34.27,703.75,434.967,45.5,1.1416059,149.17519,25.33,32.17,2.64,5.3,0.03,11.89,4.87,46.16
535,158.0,2018.0,6.0,23.0,7.0,459.0,36.3,703.7083,435.7708,40.75,1.1394161,148.74841,29.8,37.65,1.7,7.83,0.03,10.68,8.21,42.9
536,143.0,2018.0,6.0,23.0,8.0,434.0,38.92,703.6667,436.5746,32.17,1.1372263,148.32166,13.63,16.17,1.21,2.56,0.1,7.65,5.72,53.72
537,77.0,2018.0,6.0,23.0,9.0,388.0,40.35,703.625,437.3784,28.08,1.1350365,147.89488,11.62,49.49,5.3,2.28,0.14,4.34,1.58,14.1
538,53.0,2018.0,6.0,23.0,10.0,233.0,39.15,703.5833,438.1822,29.67,1.1328467,147.46812,11.42,33.31,3.53,1.95,0.15,4.85,4.48,28.6
539,62.0,2018.0,6.0,23.0,11.0,241.0,40.39,703.5417,438.98596,27.58,1.130657,147.04137,11.83,38.52,4.27,2.04,0.17,3.86,2.2,20.8
540,63.0,2018.0,6.0,23.0,12.0,232.0,42.06,703.5,439.78976,23.92,1.1284672,146.6146,11.2,30.82,2.92,2.07,0.17,4.24,1.3,25.18
541,59.0,2018.0,6.0,23.0,13.0,230.0,43.16,703.4583,440.59357,20.92,1.1262774,146.18784,10.49,42.53,4.7,2.47,0.15,3.32,0.77,7.21
542,41.0,2018.0,6.0,23.0,14.0,197.0,43.8,703.4167,441.39734,19.58,1.1240876,145.76106,11.3,40.26,4.93,2.79,0.13,3.37,0.37,5.61
543,38.0,2018.0,6.0,23.0,15.0,204.0,41.53,703.375,442.20114,26.17,1.1218978,145.3343,10.700001,34.22,4.48,2.12,0.16,3.22,0.33,7.46
544,59.0,2018.0,6.0,23.0,16.0,444.0,41.73,703.3333,443.00494,24.58,1.1197081,144.90755,10.1,34.88,5.08,2.26,0.15,3.21,0.4,7.58
545,51.0,2018.0,6.0,23.0,17.0,338.0,40.56,703.2917,443.80872,24.42,1.1175183,144.48077,10.3,37.56,4.67,2.44,0.14,3.28,1.6,5.01
546,46.0,2018.0,6.0,23.0,18.0,265.0,39.16,703.25,444.61252,26.75,1.1153286,144.05402,11.33,26.55,3.1,2.3,0.14,4.52,3.0,20.89
547,51.0,2018.0,6.0,23.0,19.0,265.0,38.12,703.2083,445.41632,30.25,1.1131387,143.62724,18.63,21.24,0.87,2.63,0.1,7.65,4.17,38.49
548,55.0,2018.0,6.0,23.0,20.0,302.0,36.97,703.1667,446.2201,35.5,1.1109489,143.20049,21.05,23.74,1.24,2.72,0.09,11.62,2.94,36.43
549,48.0,2018.0,6.0,23.0,21.0,302.0,36.48,703.125,447.0239,36.08,1.1087592,142.77373,21.7,24.31,1.19,2.63,0.08,9.92,2.89,36.8
550,51.0,2018.0,6.0,23.0,22.0,271.0,36.0,703.0833,447.8277,37.58,1.1065694,142.34695,29.45,35.81,3.83,4.57,0.04,11.93,3.68,32.99
551,53.0,2018.0,6.0,23.0,23.0,289.0,35.39,703.0417,448.63147,38.25,1.1043795,141.9202,29.42,32.77,4.14,3.37,0.04,12.2,4.69,31.59
552,52.0,2018.0,6.0,24.0,0.0,265.0,35.07,703.0,449.43527,38.17,1.1021898,141.49342,19.19,22.34,1.74,3.12,0.05,8.56,3.26,34.42
553,68.0,2018.0,6.0,24.0,1.0,266.0,34.84,702.9583,450.23907,37.58,1.1,141.06667,12.93,21.34,2.82,2.22,0.06,6.89,3.13,29.82
554,75.0,2018.0,6.0,24.0,2.0,226.0,34.44,702.9167,451.04285,37.83,1.0978103,140.63991,10.95,36.7,4.07,2.05,0.08,2.95,4.76,1.93
555,53.0,2018.0,6.0,24.0,3.0,179.0,34.28,702.875,451.84665,36.92,1.0956205,140.21313,10.889999,35.92,4.83,1.62,0.08,2.8,0.53,3.85
556,48.0,2018.0,6.0,24.0,4.0,146.0,33.59,702.8333,452.65045,40.0,1.0934306,139.78638,10.83,32.92,4.84,2.03,0.06,3.08,0.78,2.92
557,50.0,2018.0,6.0,24.0,5.0,158.0,32.97,702.7917,453.45422,42.33,1.0912409,139.3596,13.33,26.11,4.33,2.87,0.04,4.63,2.05,18.13
558,51.0,2018.0,6.0,24.0,6.0,167.0,33.81,702.75,454.25803,37.75,1.0890511,138.93285,11.63,26.78,5.22,2.43,0.07,3.27,1.8,5.16
559,39.0,2018.0,6.0,24.0,7.0,143.0,34.45,702.7083,455.06183,36.33,1.0868614,138.50609,10.68,27.65,4.7,2.17,0.08,3.41,2.12,10.57
560,48.0,2018.0,6.0,24.0,8.0,178.0,36.32,702.6667,455.8656,32.92,1.0846715,138.07932,11.42,30.18,4.68,2.56,0.09,3.48,1.64,9.39
561,61.0,2018.0,6.0,24.0,9.0,213.0,38.07,702.625,456.6694,30.58,1.0824817,137.65256,11.09,30.81,3.9,3.27,0.11,3.82,2.76,13.68
562,52.0,2018.0,6.0,24.0,10.0,200.0,37.8,702.5833,457.4732,31.42,1.080292,137.22578,11.93,35.35,4.43,3.02,0.13,3.4,1.54,9.29
563,46.0,2018.0,6.0,24.0,11.0,208.0,39.66,702.5417,458.27698,28.58,1.0781022,136.79903,11.39,33.23,4.47,2.55,0.14,5.0,3.88,13.72
564,47.0,2018.0,6.0,24.0,12.0,227.0,41.27,702.5,459.08078,25.0,1.0759125,136.37227,11.98,33.73,3.59,2.52,0.13,3.26,0.92,9.53
565,29.0,2018.0,6.0,24.0,13.0,172.0,42.17,706.31476,459.88458,23.92,1.0737226,135.9455,15.69,37.4,3.6,1.52,0.14,2.98,0.3,4.55
566,36.0,2018.0,6.0,24.0,14.0,193.0,42.86,710.1296,460.68835,22.42,1.0715328,135.51874,19.4,34.53,2.91,2.14,0.12,2.92,0.38,6.42
567,30.0,2018.0,6.0,24.0,15.0,233.0,42.6,713.94434,461.49216,20.58,1.0693431,135.09196,17.3775,30.86,3.45,2.09,0.12,2.85,0.24,8.43
568,30.0,2018.0,6.0,24.0,16.0,229.0,42.33,717.75916,462.29596,20.33,1.0671533,134.6652,15.355,29.22,3.15,2.13,0.11,2.66,0.43,7.88
569,33.0,2018.0,6.0,24.0,17.0,217.0,41.91,721.5739,463.09973,20.75,1.0649636,134.23845,13.3325,29.21,3.02,1.89,0.12,2.59,1.23,5.53
570,35.0,2018.0,6.0,24.0,18.0,223.0,40.91,725.38873,463.90353,20.42,1.0627737,133.81168,11.31,27.88,3.77,2.55,0.11,3.35,1.21,9.67
571,36.0,2018.0,6.0,24.0,19.0,221.0,39.36,729.2035,464.70734,25.33,1.060584,133.38492,15.47,19.0,0.55,3.58,0.08,7.2,5.9,31.0
572,39.0,2018.0,6.0,24.0,20.0,294.0,38.08,733.0183,465.5111,32.75,1.0583942,132.95815,23.32,27.1,1.11,3.8,0.07,11.33,3.75,32.19
573,51.0,2018.0,6.0,24.0,21.0,318.0,36.93,736.83307,466.3149,35.5,1.0562044,132.53139,30.52,49.73,2.97,10.7,0.02,6.36,13.73,39.61
574,58.0,2018.0,6.0,24.0,22.0,320.0,36.82,740.6479,467.1187,35.92,1.0540146,132.10461,21.23,48.1,3.4,7.41,0.02,3.47,28.38,59.36
575,56.0,2018.0,6.0,24.0,23.0,304.0,36.21,744.46265,467.9225,38.17,1.0518248,131.67786,34.12,38.56,2.18,4.48,0.03,8.37,5.25,35.44
576,59.0,2018.0,6.0,25.0,0.0,284.0,35.62,748.27747,468.7263,40.08,1.049635,131.2511,27.62,30.79,1.77,3.16,0.04,6.11,3.51,29.82
577,66.0,2018.0,6.0,25.0,1.0,280.0,34.91,752.0922,469.5301,41.67,1.0474453,130.82433,29.53,32.26,2.08,3.2,0.02,5.41,4.18,26.7
578,68.0,2018.0,6.0,25.0,2.0,284.0,34.32,755.90704,470.33386,42.92,1.0452555,130.39757,19.37,21.82,2.82,2.4,0.04,6.3,5.4,11.96
579,56.0,2018.0,6.0,25.0,3.0,234.0,34.36,759.7218,471.13766,40.92,1.0430657,129.9708,14.34,33.2,3.27,3.28,0.05,4.4,3.11,17.06
580,57.0,2018.0,6.0,25.0,4.0,349.0,34.05,763.5366,471.94147,40.67,1.0408759,129.54404,13.94,35.09,2.68,2.46,0.04,2.9,1.79,10.55
581,62.0,2018.0,6.0,25.0,5.0,508.0,33.43,767.3514,472.74524,42.42,1.0386862,129.11728,11.83,33.5,2.61,2.47,0.04,3.12,1.59,11.51
582,63.0,2018.0,6.0,25.0,6.0,522.0,33.53,771.1662,473.54904,43.17,1.0364964,128.6905,10.4,35.72,3.15,2.28,0.05,2.79,0.33,5.87
583,45.0,2018.0,6.0,25.0,7.0,410.0,34.53,774.98096,474.35284,42.17,1.0343066,128.26375,11.11,29.21,2.9,3.93,0.04,2.95,2.04,13.62
584,42.0,2018.0,6.0,25.0,8.0,370.0,36.36,778.7958,475.15662,39.17,1.0321168,127.83698,12.97,30.12,2.98,5.37,0.05,3.42,2.3,13.68
585,44.0,2018.0,6.0,25.0,9.0,392.0,37.62,782.61053,475.96042,36.0,1.029927,127.41022,12.43,33.17,3.53,3.27,0.06,3.31,1.45,13.31
586,36.0,2018.0,6.0,25.0,10.0,387.0,38.92,786.42535,476.76422,32.83,1.0277373,126.98345,11.46,43.0,3.78,3.03,0.08,2.93,0.28,7.66
587,35.0,2018.0,6.0,25.0,11.0,393.0,40.16,790.2401,477.568,29.83,1.0255475,126.55669,10.83,45.46,3.81,2.08,0.09,2.57,1.11,6.48
588,38.0,2018.0,6.0,25.0,12.0,362.0,41.07,794.05493,478.3718,27.92,1.0233576,126.12993,10.2,48.53,4.3,2.35,0.11,2.7,0.98,1.77
589,38.0,2018.0,6.0,25.0,13.0,309.0,41.76,797.8697,479.1756,27.0,1.0211679,125.70316,10.384,44.43,3.7,2.43,0.11,2.63,1.18,1.6
590,36.0,2018.0,6.0,25.0,14.0,271.0,41.68,801.6845,479.97937,26.75,1.0189781,125.2764,10.568,46.31,3.52,2.35,0.1,2.67,0.2,2.02
591,36.0,2018.0,6.0,25.0,15.0,255.0,42.3,805.49927,480.78317,24.08,1.0167884,124.84963,10.752,40.47,4.0,1.83,0.1,2.78,0.2,4.0
592,34.0,2018.0,6.0,25.0,16.0,228.0,42.38,809.3141,481.58694,21.33,1.0145986,124.42287,10.936,38.43,3.93,2.51,0.1,2.45,0.59,4.8
593,35.0,2018.0,6.0,25.0,17.0,205.0,41.57,813.12885,482.39075,24.0,1.0124087,123.99611,11.12,28.48,3.18,3.32,0.08,3.05,2.22,15.93
594,35.19643,2018.0,6.0,25.0,18.0,203.47025,41.38214,816.94366,483.19455,24.792143,1.010219,123.56934,10.955238,28.36619,3.4292858,4.882143,0.079175256,3.0083332,2.4461906,15.9328575
595,35.392857,2018.0,6.0,25.0,19.0,201.94048,41.194286,820.7584,483.99832,25.584286,1.0080292,123.14258,10.790476,28.25238,3.6785715,6.444286,0.078350514,2.9666667,2.672381,15.935715
596,35.589287,2018.0,6.0,25.0,20.0,200.41072,41.006428,824.57324,484.80212,26.376429,1.0058395,122.71581,10.625714,28.13857,3.9278572,8.006429,0.07752577,2.925,2.8985715,15.938572
597,35.785713,2018.0,6.0,25.0,21.0,198.88095,40.818573,828.388,485.60593,27.168571,1.0036497,122.28905,10.460952,28.024761,4.177143,9.568571,0.07670103,2.8833332,3.124762,15.941429
598,35.982143,2018.0,6.0,25.0,22.0,197.3512,40.630714,832.2028,486.4097,27.960714,1.0014598,121.86229,10.29619,27.910952,4.426429,11.130714,0.07587629,2.8416667,3.3509524,15.944286
599,36.17857,2018.0,6.0,25.0,23.0,195.82143,40.442856,836.0176,487.2135,28.752857,0.9992701,121.435524,10.131429,27.797142,4.6757145,12.692857,0.075051546,2.8,3.577143,15.947143
600,36.375,2018.0,6.0,26.0,0.0,194.29167,40.255,839.8324,488.0173,29.545,0.9970803,121.00876,9.966666,27.683332,4.925,14.255,0.074226804,2.7583332,3.8033333,15.95
601,36.57143,2018.0,6.0,26.0,1.0,192.7619,40.067142,843.64716,488.82108,30.337143,0.9948905,120.58199,9.801905,27.569523,5.174286,15.8171425,0.07340206,2.7166667,4.029524,15.952857
602,36.767857,2018.0,6.0,26.0,2.0,191.23215,39.879284,847.462,489.62488,31.129286,0.99270076,120.15523,9.637143,27.455713,5.4235716,17.379286,0.07257732,2.675,4.2557144,15.955714
603,36.964287,2018.0,6.0,26.0,3.0,189.70238,39.69143,851.27673,490.42868,31.921429,0.99051094,119.72846,9.472381,27.341904,5.6728573,18.94143,0.07175258,2.6333332,4.481905,15.958571
604,37.160713,2018.0,6.0,26.0,4.0,188.17262,39.50357,855.09155,491.23245,32.71357,0.9883212,119.301704,9.307619,27.228096,5.922143,20.50357,0.070927836,2.5916667,4.7080956,15.961429
605,37.357143,2018.0,6.0,26.0,5.0,186.64285,39.315716,858.9063,492.03625,33.505714,0.9861314,118.87494,9.142857,27.114286,6.1714287,22.065714,0.070103094,2.55,4.9342856,15.964286
606,37.55357,2018.0,6.0,26.0,6.0,185.1131,39.127857,862.7211,492.84006,34.29786,0.9839416,118.44817,8.978095,27.000477,6.4207144,23.627857,0.06927835,2.5083332,5.160476,15.967143
607,37.75,2018.0,6.0,26.0,7.0,183.58333,38.94,866.5359,493.64383,35.09,0.98175186,118.02141,8.8133335,26.886667,6.67,25.19,0.06845361,2.4666667,5.386667,15.97
608,37.94643,2018.0,6.0,26.0,8.0,182.05357,38.752144,870.3507,494.44763,35.88214,0.97956204,117.59464,8.648571,26.772858,6.919286,26.752144,0.06762887,2.425,5.6128573,15.972857
609,38.142857,2018.0,6.0,26.0,9.0,180.5238,38.564285,874.16547,495.25143,36.674286,0.9773723,117.167885,8.483809,26.659048,7.1685715,28.314285,0.066804126,2.3833332,5.839048,15.975714
610,38.339287,2018.0,6.0,26.0,10.0,178.99405,38.376427,877.9803,496.0552,37.46643,0.9751825,116.74112,8.319048,26.545238,7.417857,29.876429,0.06597938,2.3416667,6.065238,15.978571
611,38.535713,2018.0,6.0,26.0,11.0,177.46428,38.188572,881.79504,496.859,38.25857,0.9729927,116.314354,8.154285,26.431429,7.667143,31.438572,0.065154634,2.3,6.2914286,15.981428
612,38.732143,2018.0,6.0,26.0,12.0,175.93452,38.000713,885.60986,497.6628,39.050713,0.97080296,115.88759,7.989524,26.31762,7.9164286,33.000713,0.06432989,2.2583332,6.517619,15.984285
613,38.92857,2018.0,6.0,26.0,13.0,174.40475,37.81286,889.4246,498.46658,39.842857,0.96861315,115.46082,7.824762,26.20381,8.165714,34.56286,0.06350515,2.2166667,6.7438097,15.987143
614,39.125,2018.0,6.0,26.0,14.0,172.875,37.625,893.23944,499.2704,40.635002,0.9664234,115.034065,7.66,26.09,8.415,36.125,0.06268041,2.175,6.9700003,15.99
615,39.32143,2018.0,6.0,26.0,15.0,171.34525,37.43714,897.0542,500.0742,41.427143,0.9642336,114.6073,7.495238,25.97619,8.664286,37.68714,0.06185567,2.1333332,7.196191,15.992857
616,39.517857,2018.0,6.0,26.0,16.0,169.81548,37.249287,900.869,500.87796,42.219284,0.9620438,114.180534,7.330476,25.862381,8.913571,39.249287,0.061030928,2.0916667,7.422381,15.995714
617,39.714287,2018.0,6.0,26.0,17.0,168.28572,37.061428,904.6838,501.68176,43.01143,0.959854,113.75377,7.1657143,25.748571,9.162857,40.811428,0.060206186,2.05,7.6485715,15.998571
618,39.910713,2018.0,6.0,26.0,18.0,166.75595,36.873573,908.4986,502.48557,43.803574,0.95766425,113.327,7.0009522,25.634762,9.412143,42.373573,0.05938144,2.0083332,7.874762,16.001429
619,40.107143,2018.0,6.0,26.0,19.0,165.2262,36.685715,912.31335,503.28934,44.595715,0.9554745,112.900246,6.83619,25.520952,9.661428,43.935715,0.0585567,1.9666666,8.100952,16.004286
620,40.30357,2018.0,6.0,26.0,20.0,163.69643,36.497856,916.1282,504.09314,45.387856,0.9532847,112.47348,6.671428,25.407143,9.910714,45.497856,0.057731956,1.925,8.327143,16.007143
621,40.5,2018.0,6.0,26.0,21.0,162.16667,36.31,919.94293,504.89694,46.18,0.9510949,112.046715,6.5066667,25.293333,10.16,47.06,0.056907214,1.8833333,8.553333,16.01
622,40.69643,2018.0,6.0,26.0,22.0,160.6369,36.122143,923.75775,505.7007,46.972145,0.9489051,111.61995,6.3419046,25.179523,10.409286,48.622143,0.056082472,1.8416666,8.779524,16.012857
623,40.892857,2018.0,6.0,26.0,23.0,159.10715,35.934284,927.5725,506.50452,47.764286,0.94671535,111.193184,6.1771426,25.065714,10.658571,50.184284,0.05525773,1.8,9.005714,16.015715
624,41.089287,2018.0,6.0,27.0,0.0,157.57738,35.74643,931.3873,507.30832,48.556427,0.94452554,110.76642,6.0123806,24.951904,10.907857,51.74643,0.05443299,1.7583333,9.231905,16.018572
625,41.285713,2018.0,6.0,27.0,1.0,156.04762,35.55857,935.2021,508.1121,49.34857,0.9423358,110.33966,5.847619,24.838097,11.157143,53.30857,0.053608246,1.7166666,9.458096,16.021427
626,41.482143,2018.0,6.0,27.0,2.0,154.51785,35.370716,939.0169,508.9159,50.140717,0.940146,109.912895,5.682857,24.724287,11.406428,54.870716,0.052783504,1.675,9.684286,16.024284
627,41.67857,2018.0,6.0,27.0,3.0,152.9881,35.182858,942.83167,509.7197,50.932858,0.9379562,109.48613,5.518095,24.610477,11.655714,56.432858,0.051958762,1.6333333,9.910477,16.027142
628,41.875,2018.0,6.0,27.0,4.0,151.45833,34.995,946.6465,510.52347,51.725,0.93576646,109.059364,5.353333,24.496668,11.905,57.995,0.05113402,1.5916666,10.136667,16.029999
629,42.07143,2018.0,6.0,27.0,5.0,149.92857,34.807144,950.46124,511.32727,52.517143,0.93357664,108.6326,5.1885715,24.382858,12.154285,59.557144,0.050309278,1.55,10.362858,16.032856
630,42.267857,2018.0,6.0,27.0,6.0,148.3988,34.619286,954.27606,512.13104,53.309288,0.9313869,108.20584,5.0238094,24.269049,12.403571,61.119286,0.049484536,1.5083333,10.589047,16.035713
631,42.464287,2018.0,6.0,27.0,7.0,146.86905,34.431427,958.0908,512.9349,54.10143,0.9291971,107.779076,4.8590474,24.15524,12.652857,62.681427,0.048659794,1.4666666,10.815238,16.03857
632,42.660713,2018.0,6.0,27.0,8.0,145.33928,34.243572,961.90564,513.73865,54.89357,0.9270073,107.35231,4.6942854,24.04143,12.902143,64.24357,0.047835052,1.425,11.041429,16.041428
633,42.857143,2018.0,6.0,27.0,9.0,143.80952,34.055714,965.7204,514.5424,55.685715,0.92481756,106.925545,4.529524,23.92762,13.151428,65.80572,0.04701031,1.3833333,11.267619,16.044285
634,43.05357,2018.0,6.0,27.0,10.0,142.27975,33.86786,969.5352,515.34625,56.47786,0.92262775,106.49878,4.364762,23.81381,13.400714,67.36786,0.046185564,1.3416666,11.49381,16.047142
635,43.25,2018.0,6.0,27.0,11.0,140.75,33.68,973.35,516.15,57.27,0.920438,106.07202,4.2,23.7,13.65,68.93,0.045360822,1.3,11.72,16.05
636,35.0,2018.0,6.0,27.0,12.0,132.5,34.43,972.75,564.5,53.7,0.9182482,105.645256,4.17,22.4,6.9,83.32,0.04453608,1.55,12.52,15.33
637,36.25,2018.0,6.0,27.0,13.0,144.75,35.32,972.8,258.17,51.03,0.9160584,105.21849,3.7,21.82,4.47,103.7,0.04371134,1.38,23.63,14.65
638,39.5,2018.0,6.0,27.0,14.0,141.0,35.55,971.98,243.08,50.45,0.9138686,104.791725,3.4,19.7,4.87,117.35,0.042886596,1.42,42.65,13.28
